iso,country,country-code,year,gdp_per_c
RWA,Rwanda,646,2023,0.0380551
RWA,Rwanda,646,2024,0.04432119999999
RWA,Rwanda,646,2025,0.050562899999999994
RWA,Rwanda,646,2026,0.0567647
RWA,Rwanda,646,2027,0.0629179
RWA,Rwanda,646,2028,0.0690174
RWA,Rwanda,646,2029,0.0750604
RWA,Rwanda,646,2030,0.081045
RWA,Rwanda,646,2031,0.0869702
RWA,Rwanda,646,2032,0.0928351
RWA,Rwanda,646,2033,0.0986394
RWA,Rwanda,646,2034,0.10438249999999999
RWA,Rwanda,646,2035,0.11006410000000001
RWA,Rwanda,646,2036,0.115684
RWA,Rwanda,646,2037,0.1212419
RWA,Rwanda,646,2038,0.1267376
RWA,Rwanda,646,2039,0.1321708
RWA,Rwanda,646,2040,0.1375412
RWA,Rwanda,646,2041,0.1428487
RWA,Rwanda,646,2042,0.148093
RWA,Rwanda,646,2043,0.1532739
RWA,Rwanda,646,2044,0.1583912
RWA,Rwanda,646,2045,0.1634446
RWA,Rwanda,646,2046,0.168434
RWA,Rwanda,646,2047,0.17335909999999
RWA,Rwanda,646,2048,0.1782196
RWA,Rwanda,646,2049,0.1830155
RWA,Rwanda,646,2050,0.18774639999999998
RWA,Rwanda,646,2051,0.19241219999999998
RWA,Rwanda,646,2052,0.1970128
RWA,Rwanda,646,2053,0.2015477
RWA,Rwanda,646,2054,0.206017
RWA,Rwanda,646,2055,0.21042029999999998
RWA,Rwanda,646,2056,0.21475750000000002
RWA,Rwanda,646,2057,0.21902849999999
RWA,Rwanda,646,2058,0.22323289999999998
RWA,Rwanda,646,2059,0.22737069999999998
RWA,Rwanda,646,2060,0.23144160000000003
RWA,Rwanda,646,2061,0.2354455
RWA,Rwanda,646,2062,0.2393821
RWA,Rwanda,646,2063,0.2432514
RWA,Rwanda,646,2064,0.24705309999999
RWA,Rwanda,646,2065,0.25078699999999
RWA,Rwanda,646,2066,0.2544531
RWA,Rwanda,646,2067,0.25805109999999
RWA,Rwanda,646,2068,0.2615809
RWA,Rwanda,646,2069,0.2650423
RWA,Rwanda,646,2070,0.26843519999999
RWA,Rwanda,646,2071,0.2717593
RWA,Rwanda,646,2072,0.2750146
RWA,Rwanda,646,2073,0.27820099999999
RWA,Rwanda,646,2074,0.2813182
RWA,Rwanda,646,2075,0.2843661
RWA,Rwanda,646,2076,0.2873446
RWA,Rwanda,646,2077,0.2902535
RWA,Rwanda,646,2078,0.29309279999999
RWA,Rwanda,646,2079,0.2958623
RWA,Rwanda,646,2080,0.2985619
RWA,Rwanda,646,2081,0.3011914
RWA,Rwanda,646,2082,0.30375059999999
RWA,Rwanda,646,2083,0.3062397
RWA,Rwanda,646,2084,0.3086582
RWA,Rwanda,646,2085,0.3110063
RWA,Rwanda,646,2086,0.3132838
RWA,Rwanda,646,2087,0.3154904
RWA,Rwanda,646,2088,0.3176263
RWA,Rwanda,646,2089,0.3196913
RWA,Rwanda,646,2090,0.3216851
RWA,Rwanda,646,2091,0.3236079
RWA,Rwanda,646,2092,0.3254595
RWA,Rwanda,646,2093,0.3272398
RWA,Rwanda,646,2094,0.3289486
RWA,Rwanda,646,2095,0.33058609999999
RWA,Rwanda,646,2096,0.332152
RWA,Rwanda,646,2097,0.3336463
RWA,Rwanda,646,2098,0.3350689
RWA,Rwanda,646,2099,0.3364199
RWA,Rwanda,646,2100,0.33769889999999997
