iso,country,country-code,year,gdp_per_c
NER,Niger,562,2023,-0.0079805
NER,Niger,562,2024,-0.0093855
NER,Niger,562,2025,-0.01081389999999
NER,Niger,562,2026,-0.0122628
NER,Niger,562,2027,-0.0137305
NER,Niger,562,2028,-0.0152163
NER,Niger,562,2029,-0.0167195
NER,Niger,562,2030,-0.0182398
NER,Niger,562,2031,-0.0197772
NER,Niger,562,2032,-0.0213314
NER,Niger,562,2033,-0.0229025
NER,Niger,562,2034,-0.0244904
NER,Niger,562,2035,-0.026094999999999997
NER,Niger,562,2036,-0.0277164
NER,Niger,562,2037,-0.0293545
NER,Niger,562,2038,-0.0310093
NER,Niger,562,2039,-0.032680799999999996
NER,Niger,562,2040,-0.03436899999999
NER,Niger,562,2041,-0.0360739
NER,Niger,562,2042,-0.0377954
NER,Niger,562,2043,-0.039533599999999995
NER,Niger,562,2044,-0.0412884
NER,Niger,562,2045,-0.0430599
NER,Niger,562,2046,-0.0448479
NER,Niger,562,2047,-0.046652599999999995
NER,Niger,562,2048,-0.0484739
NER,Niger,562,2049,-0.0503118
NER,Niger,562,2050,-0.052166199999999996
NER,Niger,562,2051,-0.0540372
NER,Niger,562,2052,-0.0559247
NER,Niger,562,2053,-0.05782869999999
NER,Niger,562,2054,-0.05974929999999
NER,Niger,562,2055,-0.061686399999999995
NER,Niger,562,2056,-0.0636399
NER,Niger,562,2057,-0.06561
NER,Niger,562,2058,-0.0675965
NER,Niger,562,2059,-0.0695994
NER,Niger,562,2060,-0.0716188
NER,Niger,562,2061,-0.0736547
NER,Niger,562,2062,-0.0757069
NER,Niger,562,2063,-0.0777755
NER,Niger,562,2064,-0.0798606
NER,Niger,562,2065,-0.081962
NER,Niger,562,2066,-0.08407969999999
NER,Niger,562,2067,-0.08621379999999
NER,Niger,562,2068,-0.0883642
NER,Niger,562,2069,-0.090531
NER,Niger,562,2070,-0.092714
NER,Niger,562,2071,-0.0949133
NER,Niger,562,2072,-0.09712889999999999
NER,Niger,562,2073,-0.0993608
NER,Niger,562,2074,-0.1016089
NER,Niger,562,2075,-0.10387319999999998
NER,Niger,562,2076,-0.1061537
NER,Niger,562,2077,-0.1084504
NER,Niger,562,2078,-0.1107634
NER,Niger,562,2079,-0.1130924
NER,Niger,562,2080,-0.1154377
NER,Niger,562,2081,-0.117799
NER,Niger,562,2082,-0.1201765
NER,Niger,562,2083,-0.1225701
NER,Niger,562,2084,-0.12497980000000002
NER,Niger,562,2085,-0.1274056
NER,Niger,562,2086,-0.1298474
NER,Niger,562,2087,-0.13230519999999998
NER,Niger,562,2088,-0.1347791
NER,Niger,562,2089,-0.137269
NER,Niger,562,2090,-0.1397749
NER,Niger,562,2091,-0.1422967
NER,Niger,562,2092,-0.1448346
NER,Niger,562,2093,-0.1473883
NER,Niger,562,2094,-0.14995799999999998
NER,Niger,562,2095,-0.1525437
NER,Niger,562,2096,-0.1551452
NER,Niger,562,2097,-0.1577626
NER,Niger,562,2098,-0.1603958
NER,Niger,562,2099,-0.1630449
NER,Niger,562,2100,-0.16570979999999
