iso,country,country-code,year,gdp_per_c,Scenario
BGR,Bulgaria,100,2023,-0.0097068,SSP1-2.6
BGR,Bulgaria,100,2024,-0.011378,SSP1-2.6
BGR,Bulgaria,100,2025,-0.013066,SSP1-2.6
BGR,Bulgaria,100,2026,-0.014767,SSP1-2.6
BGR,Bulgaria,100,2027,-0.0164791,SSP1-2.6
BGR,Bulgaria,100,2028,-0.01820099999999,SSP1-2.6
BGR,Bulgaria,100,2029,-0.019932199999999997,SSP1-2.6
BGR,Bulgaria,100,2030,-0.0216723,SSP1-2.6
BGR,Bulgaria,100,2031,-0.0234211,SSP1-2.6
BGR,Bulgaria,100,2032,-0.0251784,SSP1-2.6
BGR,Bulgaria,100,2033,-0.0269441,SSP1-2.6
BGR,Bulgaria,100,2034,-0.0287183,SSP1-2.6
BGR,Bulgaria,100,2035,-0.0305009,SSP1-2.6
BGR,Bulgaria,100,2036,-0.03229189999999,SSP1-2.6
BGR,Bulgaria,100,2037,-0.0340912,SSP1-2.6
BGR,Bulgaria,100,2038,-0.0358989,SSP1-2.6
BGR,Bulgaria,100,2039,-0.0377149,SSP1-2.6
BGR,Bulgaria,100,2040,-0.0395393,SSP1-2.6
BGR,Bulgaria,100,2041,-0.041372,SSP1-2.6
BGR,Bulgaria,100,2042,-0.0432131,SSP1-2.6
BGR,Bulgaria,100,2043,-0.0450624,SSP1-2.6
BGR,Bulgaria,100,2044,-0.0469201,SSP1-2.6
BGR,Bulgaria,100,2045,-0.04878609999999,SSP1-2.6
BGR,Bulgaria,100,2046,-0.0506604,SSP1-2.6
BGR,Bulgaria,100,2047,-0.052542900000000003,SSP1-2.6
BGR,Bulgaria,100,2048,-0.0544337,SSP1-2.6
BGR,Bulgaria,100,2049,-0.056332799999999995,SSP1-2.6
BGR,Bulgaria,100,2050,-0.0582402,SSP1-2.6
BGR,Bulgaria,100,2051,-0.060155799999999995,SSP1-2.6
BGR,Bulgaria,100,2052,-0.062079699999999995,SSP1-2.6
BGR,Bulgaria,100,2053,-0.0640118,SSP1-2.6
BGR,Bulgaria,100,2054,-0.06595219999999999,SSP1-2.6
BGR,Bulgaria,100,2055,-0.06790079999998999,SSP1-2.6
BGR,Bulgaria,100,2056,-0.0698576,SSP1-2.6
BGR,Bulgaria,100,2057,-0.0718227,SSP1-2.6
BGR,Bulgaria,100,2058,-0.07379589999998999,SSP1-2.6
BGR,Bulgaria,100,2059,-0.07577739999999,SSP1-2.6
BGR,Bulgaria,100,2060,-0.077767,SSP1-2.6
BGR,Bulgaria,100,2061,-0.0797648,SSP1-2.6
BGR,Bulgaria,100,2062,-0.08177089999999,SSP1-2.6
BGR,Bulgaria,100,2063,-0.083785,SSP1-2.6
BGR,Bulgaria,100,2064,-0.0858074,SSP1-2.6
BGR,Bulgaria,100,2065,-0.0878379,SSP1-2.6
BGR,Bulgaria,100,2066,-0.08987649999998999,SSP1-2.6
BGR,Bulgaria,100,2067,-0.0919233,SSP1-2.6
BGR,Bulgaria,100,2068,-0.0939782,SSP1-2.6
BGR,Bulgaria,100,2069,-0.09604129999998999,SSP1-2.6
BGR,Bulgaria,100,2070,-0.09811240000000002,SSP1-2.6
BGR,Bulgaria,100,2071,-0.1001917,SSP1-2.6
BGR,Bulgaria,100,2072,-0.102279,SSP1-2.6
BGR,Bulgaria,100,2073,-0.1043745,SSP1-2.6
BGR,Bulgaria,100,2074,-0.106478,SSP1-2.6
BGR,Bulgaria,100,2075,-0.1085897,SSP1-2.6
BGR,Bulgaria,100,2076,-0.11070940000000001,SSP1-2.6
BGR,Bulgaria,100,2077,-0.1128371,SSP1-2.6
BGR,Bulgaria,100,2078,-0.11497289999999999,SSP1-2.6
BGR,Bulgaria,100,2079,-0.1171168,SSP1-2.6
BGR,Bulgaria,100,2080,-0.1192686,SSP1-2.6
BGR,Bulgaria,100,2081,-0.1214286,SSP1-2.6
BGR,Bulgaria,100,2082,-0.12359649999999998,SSP1-2.6
BGR,Bulgaria,100,2083,-0.12577249999999998,SSP1-2.6
BGR,Bulgaria,100,2084,-0.1279565,SSP1-2.6
BGR,Bulgaria,100,2085,-0.1301485,SSP1-2.6
BGR,Bulgaria,100,2086,-0.1323484,SSP1-2.6
BGR,Bulgaria,100,2087,-0.1345563,SSP1-2.6
BGR,Bulgaria,100,2088,-0.1367722,SSP1-2.6
BGR,Bulgaria,100,2089,-0.1389961,SSP1-2.6
BGR,Bulgaria,100,2090,-0.14122789999999,SSP1-2.6
BGR,Bulgaria,100,2091,-0.1434677,SSP1-2.6
BGR,Bulgaria,100,2092,-0.1457154,SSP1-2.6
BGR,Bulgaria,100,2093,-0.14797109999999,SSP1-2.6
BGR,Bulgaria,100,2094,-0.1502347,SSP1-2.6
BGR,Bulgaria,100,2095,-0.1525061,SSP1-2.6
BGR,Bulgaria,100,2096,-0.15478549999999,SSP1-2.6
BGR,Bulgaria,100,2097,-0.15707279999999998,SSP1-2.6
BGR,Bulgaria,100,2098,-0.159368,SSP1-2.6
BGR,Bulgaria,100,2099,-0.1616711,SSP1-2.6
BGR,Bulgaria,100,2100,-0.163982,SSP1-2.6
BGR,Bulgaria,100,2023,-0.05203089999999,SSP2-4.5
BGR,Bulgaria,100,2024,-0.0615049,SSP2-4.5
BGR,Bulgaria,100,2025,-0.07122739999999,SSP2-4.5
BGR,Bulgaria,100,2026,-0.0811799,SSP2-4.5
BGR,Bulgaria,100,2027,-0.0913517,SSP2-4.5
BGR,Bulgaria,100,2028,-0.1017364,SSP2-4.5
BGR,Bulgaria,100,2029,-0.1123299,SSP2-4.5
BGR,Bulgaria,100,2030,-0.12312930000000001,SSP2-4.5
BGR,Bulgaria,100,2031,-0.1341328,SSP2-4.5
BGR,Bulgaria,100,2032,-0.14533869999999,SSP2-4.5
BGR,Bulgaria,100,2033,-0.1567457,SSP2-4.5
BGR,Bulgaria,100,2034,-0.1683524,SSP2-4.5
BGR,Bulgaria,100,2035,-0.1801579,SSP2-4.5
BGR,Bulgaria,100,2036,-0.1921608,SSP2-4.5
BGR,Bulgaria,100,2037,-0.20436,SSP2-4.5
BGR,Bulgaria,100,2038,-0.21675439999999999,SSP2-4.5
BGR,Bulgaria,100,2039,-0.22934290000000002,SSP2-4.5
BGR,Bulgaria,100,2040,-0.2421242,SSP2-4.5
BGR,Bulgaria,100,2041,-0.25509739999999,SSP2-4.5
BGR,Bulgaria,100,2042,-0.268261,SSP2-4.5
BGR,Bulgaria,100,2043,-0.281614,SSP2-4.5
BGR,Bulgaria,100,2044,-0.2951552,SSP2-4.5
BGR,Bulgaria,100,2045,-0.3088835,SSP2-4.5
BGR,Bulgaria,100,2046,-0.3227974,SSP2-4.5
BGR,Bulgaria,100,2047,-0.3368958,SSP2-4.5
BGR,Bulgaria,100,2048,-0.3511775,SSP2-4.5
BGR,Bulgaria,100,2049,-0.3656413,SSP2-4.5
BGR,Bulgaria,100,2050,-0.3802859,SSP2-4.5
BGR,Bulgaria,100,2051,-0.39510989999999996,SSP2-4.5
BGR,Bulgaria,100,2052,-0.4101122,SSP2-4.5
BGR,Bulgaria,100,2053,-0.4252914,SSP2-4.5
BGR,Bulgaria,100,2054,-0.44064609999999,SSP2-4.5
BGR,Bulgaria,100,2055,-0.4561753,SSP2-4.5
BGR,Bulgaria,100,2056,-0.4718773,SSP2-4.5
BGR,Bulgaria,100,2057,-0.487751,SSP2-4.5
BGR,Bulgaria,100,2058,-0.5037950999999999,SSP2-4.5
BGR,Bulgaria,100,2059,-0.52000829999999,SSP2-4.5
BGR,Bulgaria,100,2060,-0.5363892,SSP2-4.5
BGR,Bulgaria,100,2061,-0.5529364,SSP2-4.5
BGR,Bulgaria,100,2062,-0.5696486,SSP2-4.5
BGR,Bulgaria,100,2063,-0.5865243,SSP2-4.5
BGR,Bulgaria,100,2064,-0.6035623,SSP2-4.5
BGR,Bulgaria,100,2065,-0.6207612,SSP2-4.5
BGR,Bulgaria,100,2066,-0.6381196,SSP2-4.5
BGR,Bulgaria,100,2067,-0.6556361,SSP2-4.5
BGR,Bulgaria,100,2068,-0.6733093,SSP2-4.5
BGR,Bulgaria,100,2069,-0.6911378,SSP2-4.5
BGR,Bulgaria,100,2070,-0.7091203,SSP2-4.5
BGR,Bulgaria,100,2071,-0.7272553,SSP2-4.5
BGR,Bulgaria,100,2072,-0.7455416,SSP2-4.5
BGR,Bulgaria,100,2073,-0.7639775,SSP2-4.5
BGR,Bulgaria,100,2074,-0.7825618,SSP2-4.5
BGR,Bulgaria,100,2075,-0.8012929999999999,SSP2-4.5
BGR,Bulgaria,100,2076,-0.8201697000000001,SSP2-4.5
BGR,Bulgaria,100,2077,-0.83919069999999,SSP2-4.5
BGR,Bulgaria,100,2078,-0.8583544000000001,SSP2-4.5
BGR,Bulgaria,100,2079,-0.8776594000000001,SSP2-4.5
BGR,Bulgaria,100,2080,-0.8971043,SSP2-4.5
BGR,Bulgaria,100,2081,-0.9166877,SSP2-4.5
BGR,Bulgaria,100,2082,-0.9364081999999999,SSP2-4.5
BGR,Bulgaria,100,2083,-0.9562644,SSP2-4.5
BGR,Bulgaria,100,2084,-0.9762549,SSP2-4.5
BGR,Bulgaria,100,2085,-0.9963780999999999,SSP2-4.5
BGR,Bulgaria,100,2086,-1.016633,SSP2-4.5
BGR,Bulgaria,100,2087,-1.037018,SSP2-4.5
BGR,Bulgaria,100,2088,-1.057531,SSP2-4.5
BGR,Bulgaria,100,2089,-1.078172,SSP2-4.5
BGR,Bulgaria,100,2090,-1.098938,SSP2-4.5
BGR,Bulgaria,100,2091,-1.119829,SSP2-4.5
BGR,Bulgaria,100,2092,-1.140843,SSP2-4.5
BGR,Bulgaria,100,2093,-1.1619789999999999,SSP2-4.5
BGR,Bulgaria,100,2094,-1.183235,SSP2-4.5
BGR,Bulgaria,100,2095,-1.20460999999999,SSP2-4.5
BGR,Bulgaria,100,2096,-1.226103,SSP2-4.5
BGR,Bulgaria,100,2097,-1.247711,SSP2-4.5
BGR,Bulgaria,100,2098,-1.269435,SSP2-4.5
BGR,Bulgaria,100,2099,-1.29127199999999,SSP2-4.5
BGR,Bulgaria,100,2100,-1.31322,SSP2-4.5
BGR,Bulgaria,100,2023,-0.12083599999999999,SSP3-7.0
BGR,Bulgaria,100,2024,-0.1442427,SSP3-7.0
