iso,country,country-code,year,gdp_per_c
CHE,Switzerland,756,2023,0.0211239
CHE,Switzerland,756,2024,0.0246452
CHE,Switzerland,756,2025,0.0281667
CHE,Switzerland,756,2026,0.03168
CHE,Switzerland,756,2027,0.0351804
CHE,Switzerland,756,2028,0.0386654
CHE,Switzerland,756,2029,0.0421334
CHE,Switzerland,756,2030,0.0455836
CHE,Switzerland,756,2031,0.0490154
CHE,Switzerland,756,2032,0.0524286
CHE,Switzerland,756,2033,0.055823
CHE,Switzerland,756,2034,0.059198499999999994
CHE,Switzerland,756,2035,0.062555
CHE,Switzerland,756,2036,0.06589239999999999
CHE,Switzerland,756,2037,0.0692107
CHE,Switzerland,756,2038,0.0725098
CHE,Switzerland,756,2039,0.0757898
CHE,Switzerland,756,2040,0.07905049999999
CHE,Switzerland,756,2041,0.082292
CHE,Switzerland,756,2042,0.0855142
CHE,Switzerland,756,2043,0.0887171
CHE,Switzerland,756,2044,0.0919006
CHE,Switzerland,756,2045,0.0950648
CHE,Switzerland,756,2046,0.09820960000000001
CHE,Switzerland,756,2047,0.10133499999998999
CHE,Switzerland,756,2048,0.1044409
CHE,Switzerland,756,2049,0.1075273
CHE,Switzerland,756,2050,0.11059419999999999
CHE,Switzerland,756,2051,0.1136415
CHE,Switzerland,756,2052,0.11666929999999999
CHE,Switzerland,756,2053,0.11967749999999999
CHE,Switzerland,756,2054,0.12266600000000001
CHE,Switzerland,756,2055,0.1256349
CHE,Switzerland,756,2056,0.1285841
CHE,Switzerland,756,2057,0.1315136
CHE,Switzerland,756,2058,0.1344233
CHE,Switzerland,756,2059,0.1373133
CHE,Switzerland,756,2060,0.1401835
CHE,Switzerland,756,2061,0.14303389999999
CHE,Switzerland,756,2062,0.1458644
CHE,Switzerland,756,2063,0.148675
CHE,Switzerland,756,2064,0.1514658
CHE,Switzerland,756,2065,0.1542366
CHE,Switzerland,756,2066,0.1569874
CHE,Switzerland,756,2067,0.1597183
CHE,Switzerland,756,2068,0.1624292
CHE,Switzerland,756,2069,0.16511999999999
CHE,Switzerland,756,2070,0.16779079999999
CHE,Switzerland,756,2071,0.1704414
CHE,Switzerland,756,2072,0.173072
CHE,Switzerland,756,2073,0.1756824
CHE,Switzerland,756,2074,0.1782727
CHE,Switzerland,756,2075,0.1808429
CHE,Switzerland,756,2076,0.18339279999999
CHE,Switzerland,756,2077,0.18592239999999
CHE,Switzerland,756,2078,0.18843189999999999
CHE,Switzerland,756,2079,0.190921
CHE,Switzerland,756,2080,0.1933898
CHE,Switzerland,756,2081,0.19583829999999
CHE,Switzerland,756,2082,0.1982665
CHE,Switzerland,756,2083,0.2006743
CHE,Switzerland,756,2084,0.20306159999999998
CHE,Switzerland,756,2085,0.2054286
CHE,Switzerland,756,2086,0.20777510000000002
CHE,Switzerland,756,2087,0.21010119999999
CHE,Switzerland,756,2088,0.21240669999999998
CHE,Switzerland,756,2089,0.2146918
CHE,Switzerland,756,2090,0.2169563
CHE,Switzerland,756,2091,0.21920029999999
CHE,Switzerland,756,2092,0.2214236
CHE,Switzerland,756,2093,0.2236264
CHE,Switzerland,756,2094,0.2258086
CHE,Switzerland,756,2095,0.22797009999999998
CHE,Switzerland,756,2096,0.23011099999999998
CHE,Switzerland,756,2097,0.2322312
CHE,Switzerland,756,2098,0.23433070000000003
CHE,Switzerland,756,2099,0.23640939999999
CHE,Switzerland,756,2100,0.23846750000000003
