iso,country,country-code,year,gdp_per_c
COL,Colombia,170,2023,-0.0145204
COL,Colombia,170,2024,-0.017105199999999997
COL,Colombia,170,2025,-0.0197413
COL,Colombia,170,2026,-0.0224234
COL,Colombia,170,2027,-0.0251487
COL,Colombia,170,2028,-0.0279155
COL,Colombia,170,2029,-0.0307227
COL,Colombia,170,2030,-0.0335697
COL,Colombia,170,2031,-0.0364562
COL,Colombia,170,2032,-0.039382
COL,Colombia,170,2033,-0.0423468
COL,Colombia,170,2034,-0.0453504
COL,Colombia,170,2035,-0.0483928
COL,Colombia,170,2036,-0.051473899999999996
COL,Colombia,170,2037,-0.0545934
COL,Colombia,170,2038,-0.0577514
COL,Colombia,170,2039,-0.0609477
COL,Colombia,170,2040,-0.06418219999999
COL,Colombia,170,2041,-0.0674549
COL,Colombia,170,2042,-0.0707655
COL,Colombia,170,2043,-0.0741141
COL,Colombia,170,2044,-0.07750039999998999
COL,Colombia,170,2045,-0.0809245
COL,Colombia,170,2046,-0.0843861
COL,Colombia,170,2047,-0.0878852
COL,Colombia,170,2048,-0.0914216
COL,Colombia,170,2049,-0.0949953
COL,Colombia,170,2050,-0.0986062
COL,Colombia,170,2051,-0.102254
COL,Colombia,170,2052,-0.10593880000000001
COL,Colombia,170,2053,-0.10966039999999999
COL,Colombia,170,2054,-0.11341870000000001
COL,Colombia,170,2055,-0.1172135
COL,Colombia,170,2056,-0.12104480000000001
COL,Colombia,170,2057,-0.12491239999999999
COL,Colombia,170,2058,-0.12881619999999
COL,Colombia,170,2059,-0.13275609999999
COL,Colombia,170,2060,-0.136732
COL,Colombia,170,2061,-0.1407437
COL,Colombia,170,2062,-0.1447912
COL,Colombia,170,2063,-0.14887429999999002
COL,Colombia,170,2064,-0.1529928
COL,Colombia,170,2065,-0.1571467
COL,Colombia,170,2066,-0.1613359
COL,Colombia,170,2067,-0.16556009999999
COL,Colombia,170,2068,-0.1698193
COL,Colombia,170,2069,-0.1741133
COL,Colombia,170,2070,-0.1784421
COL,Colombia,170,2071,-0.1828055
COL,Colombia,170,2072,-0.1872033
COL,Colombia,170,2073,-0.19163549999999
COL,Colombia,170,2074,-0.19610180000000002
COL,Colombia,170,2075,-0.2006023
COL,Colombia,170,2076,-0.2051367
COL,Colombia,170,2077,-0.20970479999999997
COL,Colombia,170,2078,-0.2143067
COL,Colombia,170,2079,-0.2189421
COL,Colombia,170,2080,-0.2236109
COL,Colombia,170,2081,-0.2283129
COL,Colombia,170,2082,-0.2330481
COL,Colombia,170,2083,-0.2378162
COL,Colombia,170,2084,-0.24261719999999998
COL,Colombia,170,2085,-0.24745090000000003
COL,Colombia,170,2086,-0.2523172
COL,Colombia,170,2087,-0.257216
COL,Colombia,170,2088,-0.26214699999999996
COL,Colombia,170,2089,-0.26711019999999996
COL,Colombia,170,2090,-0.2721055
COL,Colombia,170,2091,-0.2771325
COL,Colombia,170,2092,-0.2821914
COL,Colombia,170,2093,-0.28728179999999
COL,Colombia,170,2094,-0.2924037
COL,Colombia,170,2095,-0.2975569
COL,Colombia,170,2096,-0.30274119999999
COL,Colombia,170,2097,-0.3079566
COL,Colombia,170,2098,-0.3132029
COL,Colombia,170,2099,-0.3184799
COL,Colombia,170,2100,-0.3237875
