iso,country,country-code,year,gdp_per_c
GAB,Gabon,266,2023,0.0458147
GAB,Gabon,266,2024,0.0533993
GAB,Gabon,266,2025,0.0609672
GAB,Gabon,266,2026,0.06849959999999
GAB,Gabon,266,2027,0.0759863
GAB,Gabon,266,2028,0.0834212
GAB,Gabon,266,2029,0.0908008
GAB,Gabon,266,2030,0.0981228
GAB,Gabon,266,2031,0.1053859
GAB,Gabon,266,2032,0.1125891
GAB,Gabon,266,2033,0.1197318
GAB,Gabon,266,2034,0.1268134
GAB,Gabon,266,2035,0.13383359999998998
GAB,Gabon,266,2036,0.1407918
GAB,Gabon,266,2037,0.1476878
GAB,Gabon,266,2038,0.1545212
GAB,Gabon,266,2039,0.1612916
GAB,Gabon,266,2040,0.1679987
GAB,Gabon,266,2041,0.1746421
GAB,Gabon,266,2042,0.18122159999999998
GAB,Gabon,266,2043,0.18773679999999998
GAB,Gabon,266,2044,0.19418739999999998
GAB,Gabon,266,2045,0.2005731
GAB,Gabon,266,2046,0.2068935
GAB,Gabon,266,2047,0.2131483
GAB,Gabon,266,2048,0.21933719999999998
GAB,Gabon,266,2049,0.2254599
GAB,Gabon,266,2050,0.2315161
GAB,Gabon,266,2051,0.2375054
GAB,Gabon,266,2052,0.2434277
GAB,Gabon,266,2053,0.24928249999999
GAB,Gabon,266,2054,0.2550696
GAB,Gabon,266,2055,0.26078869999999
GAB,Gabon,266,2056,0.2664394
GAB,Gabon,266,2057,0.27202149999999997
GAB,Gabon,266,2058,0.27753479999999997
GAB,Gabon,266,2059,0.28297879999999
GAB,Gabon,266,2060,0.28835339999999
GAB,Gabon,266,2061,0.29365809999999
GAB,Gabon,266,2062,0.2988929
GAB,Gabon,266,2063,0.30405729999999
GAB,Gabon,266,2064,0.30915119999999996
GAB,Gabon,266,2065,0.3141742
GAB,Gabon,266,2066,0.31912609999999997
GAB,Gabon,266,2067,0.32400659999999
GAB,Gabon,266,2068,0.32881549999999
GAB,Gabon,266,2069,0.33355239999999997
GAB,Gabon,266,2070,0.3382173
GAB,Gabon,266,2071,0.34280969999999
GAB,Gabon,266,2072,0.3473294
GAB,Gabon,266,2073,0.35177629999999
GAB,Gabon,266,2074,0.35615
GAB,Gabon,266,2075,0.3604504
GAB,Gabon,266,2076,0.36467709999999
GAB,Gabon,266,2077,0.36883
GAB,Gabon,266,2078,0.37290879999999
GAB,Gabon,266,2079,0.3769133
GAB,Gabon,266,2080,0.3808434
GAB,Gabon,266,2081,0.3846987
GAB,Gabon,266,2082,0.38847909999999997
GAB,Gabon,266,2083,0.39218429999999
GAB,Gabon,266,2084,0.39581420000000006
GAB,Gabon,266,2085,0.39936859999999996
GAB,Gabon,266,2086,0.4028472
GAB,Gabon,266,2087,0.4062499
GAB,Gabon,266,2088,0.4095764
GAB,Gabon,266,2089,0.4128267
GAB,Gabon,266,2090,0.4160004
GAB,Gabon,266,2091,0.41909750000000007
GAB,Gabon,266,2092,0.4221178
GAB,Gabon,266,2093,0.425061
GAB,Gabon,266,2094,0.427927
GAB,Gabon,266,2095,0.43071580000000004
GAB,Gabon,266,2096,0.433427
GAB,Gabon,266,2097,0.4360605
GAB,Gabon,266,2098,0.43861639999999996
GAB,Gabon,266,2099,0.4410942
GAB,Gabon,266,2100,0.443494
