iso,country,country-code,year,gdp_per_c
GEO,Georgia,268,2023,0.0087663
GEO,Georgia,268,2024,0.0102336
GEO,Georgia,268,2025,0.011702899999999999
GEO,Georgia,268,2026,0.0131707
GEO,Georgia,268,2027,0.014635199999989999
GEO,Georgia,268,2028,0.0160952
GEO,Georgia,268,2029,0.01754999999999
GEO,Georgia,268,2030,0.01899949999999
GEO,Georgia,268,2031,0.0204434
GEO,Georgia,268,2032,0.021881599999999998
GEO,Georgia,268,2033,0.023314
GEO,Georgia,268,2034,0.024740599999999998
GEO,Georgia,268,2035,0.026161300000000002
GEO,Georgia,268,2036,0.0275762
GEO,Georgia,268,2037,0.0289852
GEO,Georgia,268,2038,0.0303884
GEO,Georgia,268,2039,0.0317856
GEO,Georgia,268,2040,0.033177
GEO,Georgia,268,2041,0.0345624
GEO,Georgia,268,2042,0.035942
GEO,Georgia,268,2043,0.0373157
GEO,Georgia,268,2044,0.0386836
GEO,Georgia,268,2045,0.0400455
GEO,Georgia,268,2046,0.0414014
GEO,Georgia,268,2047,0.0427515
GEO,Georgia,268,2048,0.0440956
GEO,Georgia,268,2049,0.0454339
GEO,Georgia,268,2050,0.0467662
GEO,Georgia,268,2051,0.0480927
GEO,Georgia,268,2052,0.0494132
GEO,Georgia,268,2053,0.0507279
GEO,Georgia,268,2054,0.052036599999999995
GEO,Georgia,268,2055,0.05333929999999999
GEO,Georgia,268,2056,0.0546362
GEO,Georgia,268,2057,0.055927
GEO,Georgia,268,2058,0.057212
GEO,Georgia,268,2059,0.058491
GEO,Georgia,268,2060,0.0597641
GEO,Georgia,268,2061,0.0610312
GEO,Georgia,268,2062,0.0622924
GEO,Georgia,268,2063,0.06354759999999
GEO,Georgia,268,2064,0.06479689999999999
GEO,Georgia,268,2065,0.06604029999999
GEO,Georgia,268,2066,0.06727769999999
GEO,Georgia,268,2067,0.0685091
GEO,Georgia,268,2068,0.0697345
GEO,Georgia,268,2069,0.070954
GEO,Georgia,268,2070,0.0721675
GEO,Georgia,268,2071,0.07337499999998999
GEO,Georgia,268,2072,0.0745766
GEO,Georgia,268,2073,0.0757722
GEO,Georgia,268,2074,0.0769619
GEO,Georgia,268,2075,0.07814559999998999
GEO,Georgia,268,2076,0.0793233
GEO,Georgia,268,2077,0.080495
GEO,Georgia,268,2078,0.0816608
GEO,Georgia,268,2079,0.0828205
GEO,Georgia,268,2080,0.0839742
GEO,Georgia,268,2081,0.085122
GEO,Georgia,268,2082,0.0862637
GEO,Georgia,268,2083,0.0873995
GEO,Georgia,268,2084,0.0885292
GEO,Georgia,268,2085,0.0896529
GEO,Georgia,268,2086,0.0907707
GEO,Georgia,268,2087,0.0918824
GEO,Georgia,268,2088,0.09298819999999
GEO,Georgia,268,2089,0.0940879
GEO,Georgia,268,2090,0.09518159999999999
GEO,Georgia,268,2091,0.0962693
GEO,Georgia,268,2092,0.09735099999999
GEO,Georgia,268,2093,0.0984267
GEO,Georgia,268,2094,0.0994963
GEO,Georgia,268,2095,0.10055990000000001
GEO,Georgia,268,2096,0.1016174
GEO,Georgia,268,2097,0.102669
GEO,Georgia,268,2098,0.1037145
GEO,Georgia,268,2099,0.104754
GEO,Georgia,268,2100,0.1057875
