gdp_2018_wb,dest_iso_code,dest_country,vol_kg,val_usd,vol_kg_recon,val_usd_recon,ene_tj_recon,co2_t_recon,ets_23_usd_recon,ets_30_usd_recon,bau_usd_23_recon,bau_usd_30_recon,bau_usd_40_recon,bau_usd_50_recon,s24_usd_23_recon,s24_usd_30_recon,s24_usd_40_recon,s24_usd_50_recon,pct_vol_recon,pct_val_recon,ets_23_pct_gdp,ets_30_pct_gdp,s24_usd_23_recon_del,s24_usd_30_recon_del,s24_usd_40_recon_del,s24_usd_50_recon_del,bau_23_pct_gdp,bau_30_pct_gdp,bau_40_pct_gdp,bau_50_pct_gdp,s24_23_pct_gdp,s24_30_pct_gdp,s24_40_pct_gdp,s24_50_pct_gdp,s24_del_23_pct_gdp,s24_del_30_pct_gdp,s24_del_40_pct_gdp,s24_del_50_pct_gdp
543299066998.892,056,Belgium,146283843571.16,113106937060.45801,146283843571.15997,113106937060.45801,18930.053465217537,1438581.787164337,0.0,280076859.42709184,637293232.3275536,605997249.0913417,556544164.3032782,542701999.5949371,637293232.3275536,684720651.4865422,858301856.1377684,908738382.0571446,100.0,100.0,0.0,0.05155,0.0,78723402.39520049,301757691.8344902,366036382.46220756,0.1173,0.11154,0.10244,0.09989,0.1173,0.12603,0.15798,0.16726,0.0,0.01449,0.05554,0.06737
7225977000.0,060,Bermuda,419657753.80700004,562938833.485,419657753.80700004,562938833.485,84.78256793587585,6477.165886675259,0.0,47.16464013478291,3593821.0666137626,3432100.5838025985,3250920.5827155784,3173521.3217445086,3593821.0666137626,3922074.1500577624,4862038.10693376,5082450.4122987995,100.0,100.0,0.0,0.0,0.0,489973.56625516387,1611117.524218182,1908929.090554291,0.04973,0.0475,0.04499,0.04392,0.04973,0.05428,0.06729,0.07034,0.0,0.00678,0.0223,0.02642
40287647930.5355,068,Bolivia (Plurinational State of),2635073617.8910003,3618923423.208,2635073617.8910003,3618923423.208,1194.1227591065522,92402.04566378228,0.0,511209.24243481964,46343058.63564758,43342938.29013812,40510558.63978027,39741876.75017915,46343058.63564758,51323115.23672801,66589338.27181361,70017052.8052976,100.0,100.0,0.0,0.00127,0.0,7980176.946589895,26078779.63203334,30275176.05511845,0.11503,0.10758,0.10055,0.09865,0.11503,0.12739,0.16528,0.17379,0.0,0.01981,0.06473,0.07515
20484048415.5019,070,Bosnia and Herzegovina,774191651.859,490635974.702,774191651.859,490635974.702,140.7770355018297,10776.536233619265,0.0,2151560.257064676,7318698.766119621,6888768.204478755,6340567.7384811295,6137650.435616643,7318698.766119621,7697215.030201817,9368836.382468136,9852107.155305387,100.0,100.0,0.0,0.0105,0.0,808446.8257230623,3028268.6439870065,3714456.7196887443,0.03573,0.03363,0.03095,0.02996,0.03573,0.03758,0.04574,0.0481,0.0,0.00395,0.01478,0.01813
17031943186.1353,072,Botswana,2000628401.132,2017023692.0970001,2000628401.132,2017023692.097,176.01326588039686,13510.801325400209,0.0,53483.10459940123,5587428.675737016,5354444.700917648,4902909.962925966,4767896.910810045,5587428.675737016,6126371.275516249,7777120.235605191,8210428.5621936405,100.0,100.0,0.0,0.00031,0.0,771926.5745986011,2874210.2726792255,3442531.6513835955,0.03281,0.03144,0.02879,0.02799,0.03281,0.03597,0.04566,0.04821,0.0,0.00453,0.01688,0.02021
1916933708404.16,076,Brazil,130473592304.752,99190109928.584,130473592304.752,99190109928.584,39781.808581056874,3072752.5778975845,0.0,90753489.62555346,1778873442.7157075,1754005145.4388192,1513959367.6696258,1469169407.40345,1778873442.7157075,1966705264.0910842,2375084766.290801,2507449682.713604,100.0,100.0,0.0,0.00473,0.0,212700118.65226507,861125398.6211753,1038280275.310154,0.0928,0.0915,0.07898,0.07664,0.0928,0.1026,0.1239,0.13081,0.0,0.0111,0.04492,0.05416
2315000000.0,084,Belize,521915892.76500005,318456030.826,521915892.76500005,318456030.826,139.91325784613852,10651.344380326698,0.0,45205.5907621188,4883339.740016869,4649699.782500441,4480917.439039149,4449695.146100481,4883339.740016869,5456162.946258456,6917107.854863427,7308519.946068349,100.0,100.0,0.0,0.00195,0.0,806463.1637580153,2436190.4158242773,2858824.7999678683,0.21094,0.20085,0.19356,0.19221,0.21094,0.23569,0.2988,0.3157,0.0,0.03484,0.10524,0.12349
1615478421.45974,090,Solomon Islands,2613499459.916,240079846.511,2613499459.916,240079846.511,650.9158757606021,50276.73997695867,0.0,0.0,38799227.105534405,37586374.706701875,32926322.803838763,32295049.751242418,38799227.105534405,40442063.488876745,50028682.05148264,53851067.90663243,100.0,100.0,0.0,0.0,0.0,2855688.7821748704,17102359.247643877,21556018.155390013,2.40172,2.32664,2.03818,1.9991,2.40172,2.50341,3.09683,3.33344,0.0,0.17677,1.05866,1.33434
13567164444.9707,096,Brunei Darussalam,3800293505.66,2356199335.969,3800293505.66,2356199335.969,639.8923631664787,49150.28337713715,0.0,0.0,29925513.255534645,28650709.99324783,26518754.2407678,25883698.294991173,29925513.255534645,32910843.780466095,41601391.59155799,44261866.71832058,100.0,100.0,0.0,0.0,0.0,4260133.787218265,15082637.350790188,18378168.423329405,0.22057,0.21118,0.19546,0.19078,0.22057,0.24258,0.30663,0.32624,0.0,0.0314,0.11117,0.13546
66399602077.1693,100,Bulgaria,6494908363.1119995,5223850168.568,6494908363.112,5223850168.568,1016.1468541617697,77163.5055422825,0.0,17263317.34402846,35039678.10950991,33939640.603498645,31513942.875975918,31123787.378309436,35039678.10950991,38601158.561550364,47030409.39719844,50174377.60240277,100.0,100.0,0.0,0.026,0.0,4661517.958051719,15516466.52122252,19050590.224093333,0.05277,0.05111,0.04746,0.04687,0.05277,0.05813,0.07083,0.07556,0.0,0.00702,0.02337,0.02869
67144726167.9294,104,Myanmar,15782751427.962,11137379135.024,15782751427.962,11137379135.024,3970.991975719178,304861.45875235705,0.0,767855.7407323697,207060506.9426064,198683417.49071068,183549663.58004534,179356982.19412148,207060506.9426064,226548812.8996906,282409081.51541334,300042963.535327,100.0,100.0,0.0,0.00114,0.0,27865395.408979923,98859417.935368,120685981.34120554,0.30838,0.2959,0.27336,0.26712,0.30838,0.3374,0.4206,0.44686,0.0,0.0415,0.14723,0.17974
2667182198.97925,108,Burundi,245544158.953,162084168.687,245544158.953,162084168.68699998,50.57907946937272,3907.4292174221227,0.0,8738.060376261968,2324739.6497649928,2300860.3984389943,2041960.6331313406,2004206.0347044752,2324739.6497649928,2558166.8447171305,3134137.423435342,3308675.612331959,100.0,100.0,0.0,0.00033,0.0,257306.44627813622,1092176.7903040014,1304469.5776274838,0.08716,0.08627,0.07656,0.07514,0.08716,0.09591,0.11751,0.12405,0.0,0.00965,0.04095,0.04891
60031163987.191,112,Belarus,38769235486.253,14694127427.870998,38769235486.253,14694127427.870998,3112.0354609379433,234314.95628192317,0.0,56060700.138124764,95066590.98524365,92124590.80416496,82143756.68966076,79932354.14836617,95066590.98524365,102210783.32926941,126602475.13874558,134279913.95262742,100.0,100.0,0.0,0.09339,0.0,10086192.525104448,44458718.44908482,54347559.80426125,0.15836,0.15346,0.13684,0.13315,0.15836,0.17026,0.21089,0.22368,0.0,0.0168,0.07406,0.09053
24571753581.7841,116,Cambodia,3113860454.806,3560089727.716,3113860454.806,3560089727.7159996,530.0539582792316,40578.044101542626,0.0,0.0,22229130.98039347,21334424.254085306,19470691.811335433,19095163.894539535,22229130.98039347,24389162.839908198,29936188.847678427,31765256.878472358,100.0,100.0,0.0,0.0,0.0,3054738.5858228914,10465497.036342993,12670092.983932823,0.09047,0.08682,0.07924,0.07771,0.09047,0.09926,0.12183,0.12928,0.0,0.01243,0.04259,0.05156
39973842058.565,120,Cameroon,1857550930.197,997771371.621,1857550930.197,997771371.621,441.8495608186465,33980.52545729578,0.0,1966657.7424681853,17135779.86799968,16991737.695442002,14579440.240032196,14547698.02715065,17135779.86799968,19033467.8472446,22610389.531924643,24476911.57154911,100.0,100.0,0.0,0.00492,0.0,2041730.1518025994,8030949.291892447,9929213.54439846,0.04287,0.04251,0.03647,0.03639,0.04287,0.04761,0.05656,0.06123,0.0,0.00511,0.02009,0.02484
2205099509.15921,132,Cabo Verde,600617721.126,331118711.519,600617721.126,331118711.519,263.85836042543195,20179.85414241776,0.0,2258508.5586909843,7570228.042338364,7034731.647490318,6674987.81606601,6493080.510307747,7570228.042338364,8294450.804695898,10883111.37116958,11469808.324035162,100.0,100.0,0.0,0.10242,0.0,1259719.1572055798,4208123.55510357,4976727.813727415,0.34331,0.31902,0.30271,0.29446,0.34331,0.37615,0.49354,0.52015,0.0,0.05713,0.19084,0.22569
5530178498.90783,136,Cayman Islands,73184694.034,183819123.767,73184694.034,183819123.767,13.32808141448852,1017.126673335546,0.0,0.0,515538.706883897,483271.1327318663,464769.6320666638,456904.6492983105,515538.706883897,570315.3228986308,731717.4173804979,766012.7793515173,100.0,100.0,0.0,0.0,0.0,87044.19016676443,266947.7853138341,309108.1300532068,0.00932,0.00874,0.0084,0.00826,0.00932,0.01031,0.01323,0.01385,0.0,0.00157,0.00483,0.00559
2220979144.52008,140,Central African Republic,42051562.438999996,34368685.956,42051562.438999996,34368685.956,6.9834415322108905,538.5055817998425,0.0,9863.911149801455,268888.4364062588,254398.96722517785,228356.2209425495,222781.80172360962,268888.4364062588,296961.7086596027,377102.2982427619,401487.9729165968,100.0,100.0,0.0,0.00044,0.0,42562.741434424825,148746.07730021243,178706.17119298718,0.01211,0.01145,0.01028,0.01003,0.01211,0.01337,0.01698,0.01808,0.0,0.00192,0.0067,0.00805
94493871351.4217,144,Sri Lanka,14112229616.706999,7736920138.381,14112229616.706999,7736920138.3810005,2337.7938482520462,180419.841153839,0.0,1414876.0079259058,108608957.22066721,106094086.28022411,93837823.99968284,92199394.46675906,108608957.22066721,119747373.80729234,147142966.71155807,156882397.39421502,100.0,100.0,0.0,0.0015,0.0,13653287.527068228,53305142.71187523,64683002.92745596,0.11494,0.11228,0.09931,0.09757,0.11494,0.12673,0.15572,0.16602,0.0,0.01445,0.05641,0.06845
295402646018.151,152,Chile,29625273384.035,20717521585.010002,29625273384.035,20717521585.010002,12049.634144941097,931549.1397799561,0.0,1633064.3757390615,526261779.2476112,505153260.33196396,451067892.05702174,436774651.02983403,526261779.2476112,573182376.5586398,719783740.7098386,756618825.2973926,100.0,100.0,0.0,0.00055,0.0,68029116.22667581,268715848.6528169,319844174.2675586,0.17815,0.171,0.1527,0.14786,0.17815,0.19403,0.24366,0.25613,0.0,0.02303,0.09097,0.10827
13894907485398.9,156,China,771331239597.6941,488285431215.909,771331239597.6941,488285431215.909,220785.45983894088,17040335.335418064,0.0,160446947.74571663,9617010204.16869,9350753848.56004,8326145757.463004,8089752862.46004,9617010204.16869,10679752130.08726,13165769001.083723,13894409769.34416,100.0,100.0,0.0,0.00115,0.0,1328998281.5272198,4839623243.620719,5804656906.88412,0.06921,0.0673,0.05992,0.05822,0.06921,0.07686,0.09475,0.1,0.0,0.00956,0.03483,0.04178
334198218100.716,170,Colombia,1391483894.444,4493253002.934,1391483894.444,4493253002.934,367.38560044987474,28398.305271994628,0.0,1698726.4816900666,13138254.463475417,12296389.359424334,11566045.368164588,11168850.834457064,13138254.463475417,14578199.748848384,19470890.455947645,20411766.79236531,100.0,100.0,0.0,0.00051,0.0,2281810.38942405,7904845.087783057,9242915.957908245,0.00393,0.00368,0.00346,0.00334,0.00393,0.00436,0.00583,0.00611,0.0,0.00068,0.00237,0.00277
1188797449.96036,174,Comoros,190504645.323,46793095.98,190504645.323,46793095.98,34.8054954821912,2690.8788764823826,0.0,0.0,1460731.4803706289,1466259.0557813905,1229200.8212228199,1195108.1285980807,1460731.4803706289,1604981.1729572793,1861084.8121388715,1987124.412813576,100.0,100.0,0.0,0.0,0.0,138722.11717588874,631883.9909160517,792016.2842154952,0.12287,0.12334,0.1034,0.10053,0.12287,0.13501,0.15655,0.16715,0.0,0.01167,0.05315,0.06662
47568210020.9338,180,"Congo, Dem. Rep. of the",2402414055.3059998,1514048040.842,2402414055.3059998,1514048040.842,881.5784189476938,68060.51770699554,0.0,1578225.1230867242,27813322.97909665,26914190.166680858,24334608.992438886,22948926.468501344,27813322.97909665,30755598.36935854,38433118.17804746,40131993.64685273,100.0,100.0,0.0,0.00332,0.0,3841408.202677682,14098509.185608577,17183067.178351387,0.05847,0.05658,0.05116,0.04824,0.05847,0.06466,0.0808,0.08437,0.0,0.00808,0.02964,0.03612
62420164964.6987,188,Costa Rica,7586489047.448001,9592995525.106,7586489047.448,9592995525.106,2545.256726151106,196170.344627378,0.0,2326595.5824497077,101447443.76235475,97268710.23362596,88108989.98589937,84333331.08586091,101447443.76235475,111761909.9195636,145456101.1022777,153313017.7464365,100.0,100.0,0.0,0.00373,0.0,14493199.685937643,57347111.11637832,68979686.6605756,0.16252,0.15583,0.14115,0.13511,0.16252,0.17905,0.23303,0.24561,0.0,0.02322,0.09187,0.11051
61330483609.8835,191,Croatia,7100307650.6779995,5832875666.313,7100307650.6779995,5832875666.313,947.4846448450865,72495.20915481093,0.0,15980369.060838504,46878060.458234064,45421505.65234857,41700088.235158846,40354363.05623389,46878060.458234064,50694134.68828841,59945082.101341546,62782058.52145396,100.0,100.0,0.0,0.02606,0.0,5272629.035939842,18244993.8661827,22427695.46522007,0.07644,0.07406,0.06799,0.0658,0.07644,0.08266,0.09774,0.10237,0.0,0.0086,0.02975,0.03657
25597301190.678,196,Cyprus,5102610220.538,4844861188.907,5102610220.538,4844861188.907,1086.9052635459118,83544.15368972954,0.0,8897893.742875788,48734145.34779969,46853181.38194906,43255084.625126876,42377289.80323665,48734145.34779969,52821738.18650713,64137645.07121708,67928516.30552056,100.0,100.0,0.0,0.03476,0.0,5968556.8045580685,20882560.446090207,25551226.502283916,0.19039,0.18304,0.16898,0.16555,0.19039,0.20636,0.25056,0.26537,0.0,0.02332,0.08158,0.09982
249000540729.179,203,Czechia,24114087049.683,50699114617.986,24114087049.683,50699114617.986,2556.6986138874245,194230.55728033002,0.0,40528181.9243403,90759639.47006856,86008371.89702696,81235586.43528302,78812228.3329662,90759639.47006856,100178741.2701546,127985957.08530544,134130535.15253012,100.0,100.0,0.0,0.01628,0.0,14170369.37312764,46750370.65002242,55318306.819563925,0.03645,0.03454,0.03262,0.03165,0.03645,0.04023,0.0514,0.05387,0.0,0.00569,0.01878,0.02222
14262408079.7005,204,Benin,2268802854.0230002,919370215.104,2268802854.0230002,919370215.104,861.2736192038567,66539.85602566077,0.0,2852031.77013492,40082473.44002672,40419392.13465909,33851152.74727056,33503084.940131012,40082473.44002672,45587968.14579149,53115141.88714766,56739698.65126964,100.0,100.0,0.0,0.02,0.0,5168576.011132404,19263989.139877096,23236613.711138625,0.28104,0.2834,0.23735,0.2349,0.28104,0.31964,0.37241,0.39783,0.0,0.03624,0.13507,0.16292
356841216410.068,208,Denmark,21816483390.135,25570519277.727,21816483390.135,25570519277.727,3356.911060647264,253730.5174147556,0.0,52956610.74826329,118272665.6572463,113333776.69514248,103690908.80929781,101281929.60764429,118272665.6572463,129572079.95374095,159603837.93032715,168737792.15398192,100.0,100.0,0.0,0.01484,0.0,16238303.258598477,55912929.12102933,67455862.54633763,0.03314,0.03176,0.02906,0.02838,0.03314,0.03631,0.04473,0.04729,0.0,0.00455,0.01567,0.0189
85555390385.9812,214,Dominican Republic,14034308591.632,11598190077.526,14034308591.632,11598190077.526,2468.4212413455775,190142.7691073115,0.0,3823718.822633367,111287387.65242605,108411015.12908016,96520923.00069301,95236208.10649693,111287387.65242605,122580774.79201905,150973802.48337513,160967037.63514772,100.0,100.0,0.0,0.00447,0.0,14169759.662938893,54452879.482682124,65730829.52865079,0.13008,0.12671,0.11282,0.11132,0.13008,0.14328,0.17646,0.18814,0.0,0.01656,0.06365,0.07683
107562008000.0,218,Ecuador,13984641435.391,13101906002.867,13984641435.391,13101906002.867,3838.9266652561128,296686.39638979087,0.0,7073262.501911977,161057601.347189,158664434.71525767,139159654.38925782,135956190.11387175,161057601.347189,177866611.0097986,218561192.3831726,231157780.11218446,100.0,100.0,0.0,0.00658,0.0,19202176.294540912,79401537.99391478,95201589.99831271,0.14973,0.14751,0.12938,0.1264,0.14973,0.16536,0.2032,0.21491,0.0,0.01785,0.07382,0.08851
26020850000.0,222,El Salvador,4111705993.439,2626088913.718,4111705993.439,2626088913.718,788.2362838393043,60892.19519491184,0.0,325139.982041613,34909410.703026146,34735995.01279831,29942697.266802344,29216651.045829043,34909410.703026146,38615861.091781095,46518492.13380854,49170367.67801874,100.0,100.0,0.0,0.00125,0.0,3879866.0789827853,16575794.867006194,19953716.6321897,0.13416,0.13349,0.11507,0.11228,0.13416,0.1484,0.17877,0.18897,0.0,0.01491,0.0637,0.07668
84269196152.0333,231,Ethiopia,48162187.460999995,36935072.595,48162187.460999995,36935072.595,6.254977797557448,482.12981676226434,0.0,14.838767772061711,285091.7694942106,276610.5386784088,247346.97315740824,243846.69197335205,285091.7694942106,318650.6409526291,391169.9410187341,414638.92299208196,100.0,100.0,0.0,0.0,0.0,42040.10227422032,143822.9678613259,170792.23101872992,0.00034,0.00033,0.00029,0.00029,0.00034,0.00038,0.00046,0.00049,0.0,5e-05,0.00017,0.0002
30624720196.2285,233,Estonia,5010481042.991,3756154772.52,5010481042.991,3756154772.52,377.80006799464,28381.4151615569,0.0,6770160.651003955,14233113.80864917,13828120.53547317,12540070.312352875,12278849.80198592,14233113.80864917,15576435.01630805,19000989.20287062,20193798.832846854,100.0,100.0,0.0,0.02211,0.0,1748314.4808348808,6460918.890517743,7914949.030860934,0.04648,0.04515,0.04095,0.04009,0.04648,0.05086,0.06204,0.06594,0.0,0.00571,0.0211,0.02584
5581425890.96651,242,Fiji,1581939807.289,1157170559.747,1581939807.289,1157170559.747,498.7156076575687,38589.475987566664,0.0,0.0,23846420.533407185,22630849.079442848,20611000.24790908,19901069.373488635,23846420.533407185,24622319.750544343,31891571.43300283,33693814.668590195,100.0,100.0,0.0,0.0,0.0,1991470.6711014956,11280571.18509375,13792745.29510156,0.42725,0.40547,0.36928,0.35656,0.42725,0.44115,0.57139,0.60368,0.0,0.03568,0.20211,0.24712
275708001767.838,246,Finland,38085677563.022995,39864197152.752,38085677563.022995,39864197152.752,5432.5756083639135,408974.92208220257,0.0,89324494.4637211,194850262.87207332,186357773.77129266,174009452.16352984,170286852.30866176,194850262.87207332,213748033.65176314,269292240.8169137,285375215.6859695,100.0,100.0,0.0,0.0324,0.0,27390259.880470484,95282788.65338388,115088363.37730771,0.07067,0.06759,0.06311,0.06176,0.07067,0.07753,0.09767,0.10351,0.0,0.00993,0.03456,0.04174
2790956878746.61,250,France,192404013219.07898,229944692615.893,192404013219.07898,229944692615.893,40363.46077931442,3090533.4379287465,0.0,502560170.19558525,1637303215.0484934,1570209295.7687058,1419217578.6425228,1373554998.1585991,1637303215.0484934,1759248055.7818305,2188566831.897184,2306287842.7424226,100.0,100.0,0.0,0.01801,0.0,189038760.0131247,769349253.2546611,932732844.5838234,0.05866,0.05626,0.05085,0.04921,0.05866,0.06303,0.07842,0.08263,0.0,0.00677,0.02757,0.03342
6135116260.64814,258,French Polynesia,124284833.358,589517147.139,124284833.358,589517147.139,51.02661764324146,3934.0289434047445,0.0,0.0,2078760.9517157446,1897515.2065311125,1829304.3350518805,1768803.8055794116,2078760.9517157446,2310591.007059102,3138645.146056623,3301954.1251165625,100.0,100.0,0.0,0.0,0.0,413075.8005279894,1309340.8110047427,1533150.319537151,0.03388,0.03093,0.02982,0.02883,0.03388,0.03766,0.05116,0.05382,0.0,0.00673,0.02134,0.02499
17596922469.9152,268,Georgia,1649440109.4580002,1165103885.92,1649440109.4580002,1165103885.92,241.92081802506382,18359.258473088597,0.0,1745432.6239290268,9148000.360535275,8826379.170001319,8330848.56010198,8121708.920099969,9148000.360535275,9929960.844824893,12154415.077915836,12899491.774789982,100.0,100.0,0.0,0.00992,0.0,1103581.6748235747,3823566.517813856,4777782.8546900125,0.05199,0.05016,0.04734,0.04615,0.05199,0.05643,0.06907,0.07331,0.0,0.00627,0.02173,0.02715
1670671340.37966,270,Gambia,569610784.863,67399163.2,569610784.863,67399163.2,164.2341133264678,12600.027959006835,0.0,612068.2363112065,6925874.19586081,6818639.72114563,5904008.51168411,5899011.461114228,6925874.19586081,7619445.974634372,9187314.72176762,10015033.255015321,100.0,100.0,0.0,0.03664,0.0,800806.2534887418,3283306.210083509,4116021.7939010933,0.41456,0.40814,0.35339,0.35309,0.41456,0.45607,0.54992,0.59946,0.0,0.04793,0.19653,0.24637
3974443355019.53,276,Germany,274253331777.049,531664657837.82,274253331777.049,531664657837.82,42612.983022179,3245006.2265957408,0.0,629649246.5159442,1557056980.0809612,1494386396.8825145,1358647095.810268,1314576935.7273085,1557056980.0809612,1717832496.3086321,2149070115.743997,2255438800.1305475,100.0,100.0,0.0,0.01584,0.0,223446099.42611766,790423019.9337292,940861864.403239,0.03918,0.0376,0.03418,0.03308,0.03918,0.04322,0.05407,0.05675,0.0,0.00562,0.01989,0.02367
67298913752.0241,288,Ghana,3112025616.6280003,1607808315.328,3112025616.6280003,1607808315.328,719.9412355665702,55643.83398472136,0.0,2245637.998647491,33472606.809368383,33657909.260157004,29405359.760812283,29169698.929967776,33472606.809368383,37898749.33345267,45209511.30020011,47993487.85470784,100.0,100.0,0.0,0.00334,0.0,4240840.073295668,15804151.53938783,18823788.92474006,0.04974,0.05001,0.04369,0.04334,0.04974,0.05631,0.06718,0.07131,0.0,0.0063,0.02348,0.02797
196501504.185186,296,Kiribati,15685891.374,14072111.558,15685891.374000002,14072111.558,2.87533858385873,220.9141905901666,0.0,0.0,115489.73276545011,106441.94800439972,100950.23838276719,94265.55694863074,115489.73276545011,124273.53189869004,175614.2556622519,185372.23593311914,100.0,100.0,0.0,0.0,0.0,17831.58389429032,74664.01727948472,91106.6789844884,0.05877,0.05417,0.05137,0.04797,0.05877,0.06324,0.08937,0.09434,0.0,0.00907,0.038,0.04636
212049447242.107,300,Greece,33551057124.235,19652685432.707,33551057124.235,19652685432.707,5752.292929376951,441897.00467824703,0.0,84162840.77212878,295939377.37155724,291186275.97544813,256858877.90435213,251083828.04630017,295939377.37155724,326481845.41986454,387745647.25549287,411697758.30152637,100.0,100.0,0.0,0.03969,0.0,35295569.444416404,130886769.35114074,160613930.2552262,0.13956,0.13732,0.12113,0.11841,0.13956,0.15396,0.18286,0.19415,0.0,0.01664,0.06172,0.07574
3055791340.7025,304,Greenland,74567898.439,329768873.881,74567898.439,329768873.881,64.42030567890428,4930.6533378748445,0.0,591678.4005449814,1711716.301897585,1614891.7958823543,1569467.3020670188,1557353.39596206,1711716.301897585,1947418.4282234279,2446213.396858459,2561266.488237383,100.0,100.0,0.0,0.01936,0.0,332526.6323410736,876746.0947914401,1003913.0922753229,0.05602,0.05285,0.05136,0.05096,0.05602,0.06373,0.08005,0.08382,0.0,0.01088,0.02869,0.03285
1166514814.81481,308,Grenada,158548125.82700002,166178316.848,158548125.82700002,166178316.848,14.636101134743665,1115.2081248915401,0.0,47.16996967819799,575291.4486990857,567419.5650894586,520829.8991771341,506682.6512540547,575291.4486990857,630428.382308085,735220.210692569,774586.1469345061,100.0,100.0,0.0,0.0,0.0,63008.817218626384,214390.31151543494,267903.49568045145,0.04932,0.04864,0.04465,0.04344,0.04932,0.05404,0.06303,0.0664,0.0,0.0054,0.01838,0.02297
73328369925.8478,320,Guatemala,8786844223.916,7014785724.124,8786844223.916,7014785724.124,1843.7535710803338,141963.30260635493,0.0,1607322.777010693,80234118.9327759,77825756.92524372,69665613.80032901,67743288.79797356,80234118.9327759,87595369.47126527,109632933.33732328,115614397.72833174,100.0,100.0,0.0,0.00219,0.0,9769612.54602155,39967319.53699426,47871108.93035819,0.10942,0.10613,0.095,0.09238,0.10942,0.11946,0.14951,0.15767,0.0,0.01332,0.0545,0.06528
11857030366.4598,324,Guinea,1361133148.615,297821429.278,1361133148.615,297821429.278,251.1888165331928,19413.571195439643,0.0,1101648.2995770643,10410245.810710086,10190368.445591995,8884930.492704824,8454351.1210121,10410245.810710086,11570345.637704205,14362815.420355255,15031958.75559237,100.0,100.0,0.0,0.00929,0.0,1379977.1921122093,5477884.927650431,6577607.634580271,0.0878,0.08594,0.07493,0.0713,0.0878,0.09758,0.12113,0.12678,0.0,0.01164,0.0462,0.05547
4787637005.53638,328,Guyana,120744775351.74799,166000396169.947,120744775351.74799,166000396169.947,9323.265347210845,711586.8653130786,0.0,1572.6551550571062,352400202.08547604,325659150.2779197,313778434.8075326,301571737.06191623,352400202.08547604,389333671.52399254,530946200.02853847,559299450.5726819,100.0,100.0,0.0,3e-05,0.0,63674521.24607283,217167765.22100586,257727713.51076567,7.36063,6.80209,6.55393,6.29897,7.36063,8.13206,11.08994,11.68216,0.0,1.32998,4.53601,5.38319
24067750465.9361,340,Honduras,4741071983.094,3310273421.4469995,4741071983.094001,3310273421.4469995,898.5819632799344,69179.03597017699,0.0,1373498.9436338113,39489868.94929338,39125584.79000235,33837224.76729912,33468370.14847719,39489868.94929338,44272334.86420842,53163644.459492065,56832492.831671916,100.0,100.0,0.0,0.00571,0.0,5146750.074206069,19326419.692192942,23364122.683194727,0.16408,0.16256,0.14059,0.13906,0.16408,0.18395,0.22089,0.23614,0.0,0.02138,0.0803,0.09708
361731070995.726,344,"China, Hong Kong SAR",51421780367.654,74894214779.496,51421780367.654,74894214779.496,8147.784480381767,628312.598523511,0.0,1525284.2630035533,349610923.88862467,335543878.14708656,302718503.8142612,294168929.8485887,349610923.88862467,385068503.74076486,483400250.5190756,512103270.2684239,100.0,100.0,0.0,0.00042,0.0,49524625.593678296,180681746.70481437,217934340.4198352,0.09665,0.09276,0.08369,0.08132,0.09665,0.10645,0.13364,0.14157,0.0,0.01369,0.04995,0.06025
160565642983.587,348,Hungary,7979477365.023,10521680054.719,7979477365.023,10521680054.719,1141.4805192244519,87463.84617786692,0.0,20472337.33589814,53345221.14667172,52351004.790932976,48604079.95318598,47305050.87081441,53345221.14667172,58191475.317002006,69882719.01955006,72878981.27026388,100.0,100.0,0.0,0.01275,0.0,5840470.52606903,21278639.066364072,25573930.399449468,0.03322,0.0326,0.03027,0.02946,0.03322,0.03624,0.04352,0.04539,0.0,0.00364,0.01325,0.01593
26260850582.0687,352,Iceland,2270452762.707,2196790807.057,2270452762.707,2196790807.057,626.6107766955026,47853.99404638879,0.0,9993053.879835526,34133606.685452946,32473316.755857646,30500772.425671536,29883035.54924308,34133606.685452946,37095606.44253028,45412053.17487867,47783918.11282063,100.0,100.0,0.0,0.03805,0.0,4622289.686672635,14911280.749207135,17900882.56357755,0.12998,0.12366,0.11615,0.11379,0.12998,0.14126,0.17293,0.18196,0.0,0.0176,0.05678,0.06817
2702929639861.5,356,India,244417669511.18103,125808363147.17499,244417669511.18103,125808363147.17499,81855.24883588935,6277173.757622648,0.0,38579772.84377111,3335948854.7619452,3226893053.617903,2941206758.5558887,2882132369.972148,3335948854.7619452,3664563621.864236,4514798184.743401,4777645384.803394,100.0,100.0,0.0,0.00143,0.0,437670568.24633265,1573591426.187512,1895513014.8312464,0.12342,0.11939,0.10882,0.10663,0.12342,0.13558,0.16703,0.17676,0.0,0.01619,0.05822,0.07013
1042271532953.36,360,Indonesia,88097560954.459,62869891961.480995,88097560954.459,62869891961.480995,20069.658039592283,1548509.1265879434,0.0,12263484.573006473,916275749.0662746,889813784.1744841,790958748.0741092,767207213.2734373,916275749.0662746,1011574207.8545306,1245159818.2578661,1313030216.6790562,100.0,100.0,0.0,0.00118,0.0,121760423.68004644,454201070.18375695,545823003.4056189,0.08791,0.08537,0.07589,0.07361,0.08791,0.09705,0.11947,0.12598,0.0,0.01168,0.04358,0.05237
