iso,country,country-code,year,gdp_per_c
LVA,Latvia,428,2023,0.064616
LVA,Latvia,428,2024,0.0752125
LVA,Latvia,428,2025,0.0857543
LVA,Latvia,428,2026,0.0962149
LVA,Latvia,428,2027,0.1065797
LVA,Latvia,428,2028,0.1168402
LVA,Latvia,428,2029,0.12699149999999998
LVA,Latvia,428,2030,0.1370305
LVA,Latvia,428,2031,0.1469556
LVA,Latvia,428,2032,0.1567655
LVA,Latvia,428,2033,0.16645939999999998
LVA,Latvia,428,2034,0.17603669999999
LVA,Latvia,428,2035,0.1854971
LVA,Latvia,428,2036,0.19484009999999
LVA,Latvia,428,2037,0.20406539999999998
LVA,Latvia,428,2038,0.2131726
LVA,Latvia,428,2039,0.22216139999999998
LVA,Latvia,428,2040,0.23103149999999997
LVA,Latvia,428,2041,0.2397826
LVA,Latvia,428,2042,0.2484145
LVA,Latvia,428,2043,0.2569268
LVA,Latvia,428,2044,0.2653193
LVA,Latvia,428,2045,0.27359159999999
LVA,Latvia,428,2046,0.2817436
LVA,Latvia,428,2047,0.2897749
LVA,Latvia,428,2048,0.2976852
LVA,Latvia,428,2049,0.3054744
LVA,Latvia,428,2050,0.3131422
LVA,Latvia,428,2051,0.3206882
LVA,Latvia,428,2052,0.3281122
LVA,Latvia,428,2053,0.33541409999999
LVA,Latvia,428,2054,0.34259349999999
LVA,Latvia,428,2055,0.34965019999999997
LVA,Latvia,428,2056,0.3565839
LVA,Latvia,428,2057,0.3633945
LVA,Latvia,428,2058,0.3700817
LVA,Latvia,428,2059,0.3766453
LVA,Latvia,428,2060,0.38308499999999995
LVA,Latvia,428,2061,0.38940069999999
LVA,Latvia,428,2062,0.3955921
LVA,Latvia,428,2063,0.40165899999999993
LVA,Latvia,428,2064,0.40760120000000005
LVA,Latvia,428,2065,0.41341859999999997
LVA,Latvia,428,2066,0.4191109
LVA,Latvia,428,2067,0.4246778
LVA,Latvia,428,2068,0.43011939999999
LVA,Latvia,428,2069,0.43543519999999997
LVA,Latvia,428,2070,0.4406253
LVA,Latvia,428,2071,0.44568919999999995
LVA,Latvia,428,2072,0.4506271
LVA,Latvia,428,2073,0.45543859999999997
LVA,Latvia,428,2074,0.4601235
LVA,Latvia,428,2075,0.4646818
LVA,Latvia,428,2076,0.46911319999999995
LVA,Latvia,428,2077,0.4734177
LVA,Latvia,428,2078,0.4775949
LVA,Latvia,428,2079,0.481645
LVA,Latvia,428,2080,0.48556750000000004
LVA,Latvia,428,2081,0.4893626
LVA,Latvia,428,2082,0.4930299
LVA,Latvia,428,2083,0.4965695
LVA,Latvia,428,2084,0.49998109999999996
LVA,Latvia,428,2085,0.5032647
LVA,Latvia,428,2086,0.50642
LVA,Latvia,428,2087,0.5094472
LVA,Latvia,428,2088,0.5123459
LVA,Latvia,428,2089,0.5151162
LVA,Latvia,428,2090,0.5177578
LVA,Latvia,428,2091,0.5202708
LVA,Latvia,428,2092,0.5226551
LVA,Latvia,428,2093,0.5249104
LVA,Latvia,428,2094,0.5270368999999999
LVA,Latvia,428,2095,0.5290344999999901
LVA,Latvia,428,2096,0.5309029
LVA,Latvia,428,2097,0.5326423
LVA,Latvia,428,2098,0.5342525
LVA,Latvia,428,2099,0.5357333
LVA,Latvia,428,2100,0.5370849
