iso,country,country-code,year,gdp_per_c
ALB,Albania,008,2023,0.0557483
ALB,Albania,008,2024,0.0649738
ALB,Albania,008,2025,0.07417799999999
ALB,Albania,008,2026,0.08333839999999999
ALB,Albania,008,2027,0.09244229999999999
ALB,Albania,008,2028,0.1014825
ALB,Albania,008,2029,0.1104547
ALB,Albania,008,2030,0.1193564
ALB,Albania,008,2031,0.128186
ALB,Albania,008,2032,0.13694229999999
ALB,Albania,008,2033,0.1456247
ALB,Albania,008,2034,0.1542327
ALB,Albania,008,2035,0.1627657
ALB,Albania,008,2036,0.17122329999999
ALB,Albania,008,2037,0.1796053
ALB,Albania,008,2038,0.1879112
ALB,Albania,008,2039,0.1961407
ALB,Albania,008,2040,0.20429350000000002
ALB,Albania,008,2041,0.21236919999999998
ALB,Albania,008,2042,0.2203676
ALB,Albania,008,2043,0.2282883
ALB,Albania,008,2044,0.236131
ALB,Albania,008,2045,0.2438954
ALB,Albania,008,2046,0.2515813
ALB,Albania,008,2047,0.2591881
ALB,Albania,008,2048,0.2667158
ALB,Albania,008,2049,0.2741639
ALB,Albania,008,2050,0.28153229999999996
ALB,Albania,008,2051,0.28882049999999
ALB,Albania,008,2052,0.2960284
ALB,Albania,008,2053,0.3031555
ALB,Albania,008,2054,0.3102016
ALB,Albania,008,2055,0.3171665
ALB,Albania,008,2056,0.3240499
ALB,Albania,008,2057,0.3308513
ALB,Albania,008,2058,0.3375707
ALB,Albania,008,2059,0.3442077
ALB,Albania,008,2060,0.350762
ALB,Albania,008,2061,0.3572335
ALB,Albania,008,2062,0.36362169999999
ALB,Albania,008,2063,0.36992649999999
ALB,Albania,008,2064,0.37614749999999997
ALB,Albania,008,2065,0.38228459999999
ALB,Albania,008,2066,0.3883375
ALB,Albania,008,2067,0.3943059
ALB,Albania,008,2068,0.40018950000000003
ALB,Albania,008,2069,0.40598819999999997
ALB,Albania,008,2070,0.41170169999999995
ALB,Albania,008,2071,0.41732959999999997
ALB,Albania,008,2072,0.42287189999999997
ALB,Albania,008,2073,0.42832820000000005
ALB,Albania,008,2074,0.4336985
ALB,Albania,008,2075,0.4389823
ALB,Albania,008,2076,0.4441795
ALB,Albania,008,2077,0.44928989999999996
ALB,Albania,008,2078,0.45431320000000003
ALB,Albania,008,2079,0.45924929999999997
ALB,Albania,008,2080,0.464098
ALB,Albania,008,2081,0.46885889999999997
ALB,Albania,008,2082,0.4735319
ALB,Albania,008,2083,0.4781169
ALB,Albania,008,2084,0.48261369999999
ALB,Albania,008,2085,0.4870219
ALB,Albania,008,2086,0.4913414
ALB,Albania,008,2087,0.4955722
ALB,Albania,008,2088,0.4997138
ALB,Albania,008,2089,0.5037664
ALB,Albania,008,2090,0.50772939999999
ALB,Albania,008,2091,0.51160289999999
ALB,Albania,008,2092,0.5153868
ALB,Albania,008,2093,0.5190808
ALB,Albania,008,2094,0.5226847
ALB,Albania,008,2095,0.5261984
ALB,Albania,008,2096,0.5296217
ALB,Albania,008,2097,0.5329545
ALB,Albania,008,2098,0.5361968
ALB,Albania,008,2099,0.5393481
ALB,Albania,008,2100,0.5424086
