,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
1494,250,France,008,Albania,16," Sausages, similar products of meat, meat offal & bloo",47884.0,10.595,"France -  Sausages, similar products of meat, meat offal & bloo"
1495,233,Estonia,008,Albania,21," Coffee extracts, essences, concentrates, preparations",64816.99999999999,10.564,"Estonia -  Coffee extracts, essences, concentrates, preparations"
1496,100,Bulgaria,008,Albania,58," Woven pile fabric of wool or fine animal hair, w >30c",342577.0,10.501999999999999,"Bulgaria -  Woven pile fabric of wool or fine animal hair, w >30c"
1497,620,Portugal,008,Albania,96," Worked ivory, articles of ivory",32022.0,10.440999999999999,"Portugal -  Worked ivory, articles of ivory"
1498,826,United Kingdom,008,Albania,82, Spades and shovels,134938.0,10.411999999999999,United Kingdom -  Spades and shovels
1499,380,Italy,008,Albania,45," Natural cork, raw or simply prepared",151493.0,10.354,"Italy -  Natural cork, raw or simply prepared"
1500,380,Italy,008,Albania,57," Carpets of wool or fine animal hair, knotted",186767.0,10.322000000000001,"Italy -  Carpets of wool or fine animal hair, knotted"
1501,250,France,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",483483.0,10.299000000000001,"France -  Mens, boys overcoats of wool or hair, not knit"
1502,100,Bulgaria,008,Albania,09," Coffee, not roasted, not decaffeinated",45579.0,10.253,"Bulgaria -  Coffee, not roasted, not decaffeinated"
1503,360,Indonesia,008,Albania,05," Hair, human, unworked, waste of human hair",61200.0,10.2,"Indonesia -  Hair, human, unworked, waste of human hair"
1504,156,China,008,Albania,27," Anthracite, not agglomerated",16029.0,9.995000000000001,"China -  Anthracite, not agglomerated"
1505,642,Romania,008,Albania,15," Lard, other pig fat and poultry fat, rendered",10395.0,9.952,"Romania -  Lard, other pig fat and poultry fat, rendered"
1506,124,Canada,008,Albania,85, Electric motors of an output < 37.5 watts,573633.0,9.931,Canada -  Electric motors of an output < 37.5 watts
1507,703,Slovakia,008,Albania,68," Stone setts, curbstones, flagstones (except slate)",43396.0,9.825,"Slovakia -  Stone setts, curbstones, flagstones (except slate)"
1508,458,Malaysia,008,Albania,20," Cucumbers,gherkins, prepared or preserved by vinegar",23493.0,9.817,"Malaysia -  Cucumbers,gherkins, prepared or preserved by vinegar"
1509,764,Thailand,008,Albania,56," Sanitary towels, diapers and similar articles",123075.0,9.8,"Thailand -  Sanitary towels, diapers and similar articles"
1510,586,Pakistan,008,Albania,55," Filament tow of nylon, polyamides",144137.0,9.77,"Pakistan -  Filament tow of nylon, polyamides"
1511,203,Czechia,008,Albania,52," Cotton, not carded or combed",151640.0,9.738,"Czechia -  Cotton, not carded or combed"
1512,356,India,008,Albania,49," Brochures, leaflets and similar, in single sheets",25300.0,9.719,"India -  Brochures, leaflets and similar, in single sheets"
1513,620,Portugal,008,Albania,63, Electric blankets of textile material,69333.0,9.681,Portugal -  Electric blankets of textile material
1514,356,India,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",378603.0,9.63,"India -  Mens, boys overcoats, etc, of wool or hair, knit"
1515,040,Austria,008,Albania,52," Cotton, not carded or combed",101160.0,9.628,"Austria -  Cotton, not carded or combed"
1516,703,Slovakia,008,Albania,60," ""Long pile"" knit or crochet textile fabric",11298.0,9.565999999999999,"Slovakia -  ""Long pile"" knit or crochet textile fabric"
1517,348,Hungary,008,Albania,96," Worked ivory, articles of ivory",560521.0,9.56,"Hungary -  Worked ivory, articles of ivory"
1518,756,Switzerland,008,Albania,96," Worked ivory, articles of ivory",44085.0,9.515,"Switzerland -  Worked ivory, articles of ivory"
1519,528,Netherlands,008,Albania,49," Brochures, leaflets and similar, in single sheets",2598186.0,9.483,"Netherlands -  Brochures, leaflets and similar, in single sheets"
1520,356,India,008,Albania,63, Electric blankets of textile material,225085.0,9.417,India -  Electric blankets of textile material
1521,124,Canada,008,Albania,44, Fuel wood,5816.0,9.376999999999999,Canada -  Fuel wood
1522,056,Belgium,008,Albania,94," Seats, aircraft",87745.0,9.370000000000001,"Belgium -  Seats, aircraft"
1523,276,Germany,008,Albania,66, Garden and similar umbrellas,90431.0,9.306,Germany -  Garden and similar umbrellas
1524,470,Malta,008,Albania,22, Mineral and aerated waters not sweetened or flavoured,19536.0,9.278,Malta -  Mineral and aerated waters not sweetened or flavoured
1525,616,Poland,008,Albania,57," Carpets of wool or fine animal hair, knotted",42947.0,9.269,"Poland -  Carpets of wool or fine animal hair, knotted"
1526,040,Austria,008,Albania,90," Optical fibres, except for telecommunications",1181957.0,9.169,"Austria -  Optical fibres, except for telecommunications"
1527,276,Germany,008,Albania,57," Carpets of wool or fine animal hair, knotted",117378.0,9.087,"Germany -  Carpets of wool or fine animal hair, knotted"
1528,348,Hungary,008,Albania,30," Glands and other organs, dried, for therapeutic uses",7892103.0,8.991,"Hungary -  Glands and other organs, dried, for therapeutic uses"
1529,360,Indonesia,008,Albania,56," Sanitary towels, diapers and similar articles",89273.0,8.964,"Indonesia -  Sanitary towels, diapers and similar articles"
1530,620,Portugal,008,Albania,42," Saddlery and harness, of any material",166337.0,8.954,"Portugal -  Saddlery and harness, of any material"
1531,586,Pakistan,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",186141.0,8.798,"Pakistan -  Mens, boys overcoats of wool or hair, not knit"
1532,356,India,008,Albania,33, Essential oils of bergamot,81849.0,8.792,India -  Essential oils of bergamot
1533,826,United Kingdom,008,Albania,86," Rail locomotives, externally electrically powered",5115.0,8.71,"United Kingdom -  Rail locomotives, externally electrically powered"
1534,360,Indonesia,008,Albania,44, Fuel wood,20340.0,8.597,Indonesia -  Fuel wood
1535,040,Austria,008,Albania,18," Cocoa beans, whole or broken, raw or roasted",44695.0,8.584,"Austria -  Cocoa beans, whole or broken, raw or roasted"
