,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
1435,008,Albania,860,Uzbekistan,64," Waterproof footwear (Wellingtons etc), metal toe cap",11456.0,0.309,"Uzbekistan -  Waterproof footwear (Wellingtons etc), metal toe cap"
1436,008,Albania,124,Canada,25," Salt (sodium chloride) including solution, salt water",10.0,0.309,"Canada -  Salt (sodium chloride) including solution, salt water"
1437,008,Albania,360,Indonesia,85, Electric motors of an output < 37.5 watts,60510.0,0.308,Indonesia -  Electric motors of an output < 37.5 watts
1438,008,Albania,276,Germany,34," Soaps, for toilet use, solid",9966.0,0.308,"Germany -  Soaps, for toilet use, solid"
1439,008,Albania,076,Brazil,42," Saddlery and harness, of any material",15874.0,0.307,"Brazil -  Saddlery and harness, of any material"
1440,008,Albania,826,United Kingdom,49," Brochures, leaflets and similar, in single sheets",18764.0,0.305,"United Kingdom -  Brochures, leaflets and similar, in single sheets"
1441,008,Albania,470,Malta,39, Polyethylene - specific gravity <0.94 in primary form,1622.0,0.304,Malta -  Polyethylene - specific gravity <0.94 in primary form
1442,008,Albania,710,South Africa,84, Nuclear reactors,7411.0,0.303,South Africa -  Nuclear reactors
1443,008,Albania,400,Jordan,61," Mens, boys overcoats, etc, of wool or hair, knit",20858.0,0.30100000000000005,"Jordan -  Mens, boys overcoats, etc, of wool or hair, knit"
1444,008,Albania,218,Ecuador,39, Polyethylene - specific gravity <0.94 in primary form,3833.0,0.3,Ecuador -  Polyethylene - specific gravity <0.94 in primary form
1445,008,Albania,076,Brazil,39, Polyethylene - specific gravity <0.94 in primary form,4735.0,0.3,Brazil -  Polyethylene - specific gravity <0.94 in primary form
1446,008,Albania,466,Mali,95," Rideable wheeled toys, dolls carriages",361.0,0.3,"Mali -  Rideable wheeled toys, dolls carriages"
1447,008,Albania,214,Dominican Rep.,12, Soya beans,938.0,0.3,Dominican Rep. -  Soya beans
1448,008,Albania,218,Ecuador,85, Electric motors of an output < 37.5 watts,15202.0,0.299,Ecuador -  Electric motors of an output < 37.5 watts
1449,008,Albania,214,Dominican Rep.,48, Newsprint,2283.0,0.294,Dominican Rep. -  Newsprint
1450,008,Albania,392,Japan,39, Polyethylene - specific gravity <0.94 in primary form,9792.0,0.29,Japan -  Polyethylene - specific gravity <0.94 in primary form
1451,008,Albania,562,Niger,30," Glands and other organs, dried, for therapeutic uses",9054.0,0.29,"Niger -  Glands and other organs, dried, for therapeutic uses"
1452,008,Albania,414,Kuwait,63, Electric blankets of textile material,993.0,0.28300000000000003,Kuwait -  Electric blankets of textile material
1453,008,Albania,807,North Macedonia,53," Flax fibre, raw or retted",1254.0,0.28,"North Macedonia -  Flax fibre, raw or retted"
1454,008,Albania,480,Mauritius,49," Brochures, leaflets and similar, in single sheets",78.0,0.279,"Mauritius -  Brochures, leaflets and similar, in single sheets"
1455,008,Albania,068,Bolivia (Plurinational State of),84, Nuclear reactors,33481.0,0.275,Bolivia (Plurinational State of) -  Nuclear reactors
1456,008,Albania,480,Mauritius,68," Stone setts, curbstones, flagstones (except slate)",2025.9999999999998,0.271,"Mauritius -  Stone setts, curbstones, flagstones (except slate)"
1457,008,Albania,203,Czechia,90," Optical fibres, except for telecommunications",482935.0,0.27099999999999996,"Czechia -  Optical fibres, except for telecommunications"
1458,008,Albania,703,Slovakia,94," Seats, aircraft",2340.0,0.266,"Slovakia -  Seats, aircraft"
1459,008,Albania,417,Kyrgyzstan,64," Waterproof footwear (Wellingtons etc), metal toe cap",9345.0,0.264,"Kyrgyzstan -  Waterproof footwear (Wellingtons etc), metal toe cap"
1460,008,Albania,642,Romania,30," Glands and other organs, dried, for therapeutic uses",5031.0,0.263,"Romania -  Glands and other organs, dried, for therapeutic uses"
1461,008,Albania,203,Czechia,82, Spades and shovels,5853.0,0.26,Czechia -  Spades and shovels
1462,008,Albania,214,Dominican Rep.,84, Nuclear reactors,4392.0,0.26,Dominican Rep. -  Nuclear reactors
1463,008,Albania,344,"China, Hong Kong SAR",38, Artificial graphite,6620.0,0.259,"China, Hong Kong SAR -  Artificial graphite"
1464,008,Albania,340,Honduras,30," Glands and other organs, dried, for therapeutic uses",18199.0,0.258,"Honduras -  Glands and other organs, dried, for therapeutic uses"
1465,008,Albania,703,Slovakia,96," Worked ivory, articles of ivory",4412.0,0.255,"Slovakia -  Worked ivory, articles of ivory"
1466,008,Albania,372,Ireland,09," Coffee, not roasted, not decaffeinated",9648.0,0.255,"Ireland -  Coffee, not roasted, not decaffeinated"
1467,008,Albania,752,Sweden,61," Mens, boys overcoats, etc, of wool or hair, knit",8753.0,0.254,"Sweden -  Mens, boys overcoats, etc, of wool or hair, knit"
1468,008,Albania,360,Indonesia,42," Saddlery and harness, of any material",6854.0,0.253,"Indonesia -  Saddlery and harness, of any material"
1469,008,Albania,104,Myanmar,62," Mens, boys overcoats of wool or hair, not knit",7613.0,0.253,"Myanmar -  Mens, boys overcoats of wool or hair, not knit"
1470,008,Albania,203,Czechia,44, Fuel wood,6413.0,0.253,Czechia -  Fuel wood
1471,008,Albania,458,Malaysia,22, Mineral and aerated waters not sweetened or flavoured,1895.0,0.252,Malaysia -  Mineral and aerated waters not sweetened or flavoured
1472,008,Albania,724,Spain,68," Stone setts, curbstones, flagstones (except slate)",2522.0,0.252,"Spain -  Stone setts, curbstones, flagstones (except slate)"
1473,008,Albania,756,Switzerland,03," Ornamental fish, live",4043.0,0.252,"Switzerland -  Ornamental fish, live"
1474,008,Albania,834,United Rep. of Tanzania,49," Brochures, leaflets and similar, in single sheets",264.0,0.25,"United Rep. of Tanzania -  Brochures, leaflets and similar, in single sheets"
1475,008,Albania,196,Cyprus,63, Electric blankets of textile material,1417.0,0.25,Cyprus -  Electric blankets of textile material
