,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
299,484,Mexico,008,Albania,84, Nuclear reactors,25700.246,4.205314,Mexico -  Nuclear reactors
300,380,Italy,008,Albania,91," Wrist-watch, precious metal, battery, with hands",22800.399,0.22186,"Italy -  Wrist-watch, precious metal, battery, with hands"
301,484,Mexico,008,Albania,85, Electric motors of an output < 37.5 watts,22797.012,0.172557,Mexico -  Electric motors of an output < 37.5 watts
302,156,China,008,Albania,57," Carpets of wool or fine animal hair, knotted",22616.245,10.90016,"China -  Carpets of wool or fine animal hair, knotted"
303,840,United States of America,008,Albania,89," Cruise ships, excursion boats, ferry boats",22544.833,0.755,"United States of America -  Cruise ships, excursion boats, ferry boats"
304,586,Pakistan,008,Albania,63, Electric blankets of textile material,22505.685,3.987,Pakistan -  Electric blankets of textile material
305,250,France,008,Albania,04, Milk not concentrated nor sweetened < 1% fat,21265.7,11.25,France -  Milk not concentrated nor sweetened < 1% fat
306,724,Spain,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,21248.429,1.16103,Spain -  Polyethylene - specific gravity <0.94 in primary form
307,276,Germany,008,Albania,18," Cocoa beans, whole or broken, raw or roasted",21070.028,6.59668,"Germany -  Cocoa beans, whole or broken, raw or roasted"
308,840,United States of America,008,Albania,49," Brochures, leaflets and similar, in single sheets",19652.57,1.575468,"United States of America -  Brochures, leaflets and similar, in single sheets"
309,158,"China, Taiwan Province of",008,Albania,85, Electric motors of an output < 37.5 watts,19589.141,1.13358,"China, Taiwan Province of -  Electric motors of an output < 37.5 watts"
310,704,Viet Nam,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",19368.009,0.251,"Viet Nam -  Mens, boys overcoats, etc, of wool or hair, knit"
311,608,Philippines,008,Albania,85, Electric motors of an output < 37.5 watts,19358.089,3.107274,Philippines -  Electric motors of an output < 37.5 watts
312,792,Türkiye,008,Albania,25," Salt (sodium chloride) including solution, salt water",19335.111,103.06,"Türkiye -  Salt (sodium chloride) including solution, salt water"
313,788,Tunisia,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",18571.816,0.12594,"Tunisia -  Mens, boys overcoats of wool or hair, not knit"
314,340,Honduras,008,Albania,09," Coffee, not roasted, not decaffeinated",16831.515,4.9178999999999995,"Honduras -  Coffee, not roasted, not decaffeinated"
315,792,Türkiye,008,Albania,40," Natural rubber latex, including prevulcanised",16644.884,3.45133,"Türkiye -  Natural rubber latex, including prevulcanised"
316,792,Türkiye,008,Albania,33, Essential oils of bergamot,16158.224,2.6734,Türkiye -  Essential oils of bergamot
317,076,Brazil,008,Albania,64," Waterproof footwear (Wellingtons etc), metal toe cap",15676.434,0.914917,"Brazil -  Waterproof footwear (Wellingtons etc), metal toe cap"
318,620,Portugal,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",14560.191,0.19653,"Portugal -  Mens, boys overcoats, etc, of wool or hair, knit"
319,156,China,008,Albania,28, Chlorine,14551.005,25.0,China -  Chlorine
320,356,India,008,Albania,42," Saddlery and harness, of any material",12935.008,0.06767000000000001,"India -  Saddlery and harness, of any material"
321,392,Japan,008,Albania,90," Optical fibres, except for telecommunications",12509.997,0.319015,"Japan -  Optical fibres, except for telecommunications"
322,724,Spain,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",12176.199,1.76065,"Spain -  Mens, boys overcoats of wool or hair, not knit"
323,156,China,008,Albania,74, Copper mattes,12047.868,0.33527999999999997,China -  Copper mattes
324,276,Germany,008,Albania,70," Glass cullet, waste or scrap, glass in the mass",11900.279,2.3181700000000003,"Germany -  Glass cullet, waste or scrap, glass in the mass"
325,032,Argentina,008,Albania,20," Cucumbers,gherkins, prepared or preserved by vinegar",11582.006,5.465631999999999,"Argentina -  Cucumbers,gherkins, prepared or preserved by vinegar"
326,032,Argentina,008,Albania,87, Pedestrian controlled tractors,11246.767,3.071616,Argentina -  Pedestrian controlled tractors
327,642,Romania,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",11208.937,0.14857800000000002,"Romania -  Mens, boys overcoats of wool or hair, not knit"
328,392,Japan,008,Albania,38, Artificial graphite,11201.086,0.43949400000000005,Japan -  Artificial graphite
329,076,Brazil,008,Albania,40," Natural rubber latex, including prevulcanised",11047.838,0.785883,"Brazil -  Natural rubber latex, including prevulcanised"
330,100,Bulgaria,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",11030.597,0.062240000000000004,"Bulgaria -  Mens, boys overcoats of wool or hair, not knit"
331,792,Türkiye,008,Albania,58," Woven pile fabric of wool or fine animal hair, w >30c",10995.909,0.62281,"Türkiye -  Woven pile fabric of wool or fine animal hair, w >30c"
332,380,Italy,008,Albania,43," Raw mink furskins, whole",10738.127,0.08378000000000001,"Italy -  Raw mink furskins, whole"
333,499,Montenegro,008,Albania,22, Mineral and aerated waters not sweetened or flavoured,10536.151,0.157,Montenegro -  Mineral and aerated waters not sweetened or flavoured
334,792,Türkiye,008,Albania,48, Newsprint,10406.887,2.15814,Türkiye -  Newsprint
335,826,United Kingdom,008,Albania,34," Soaps, for toilet use, solid",10065.001,14.61,"United Kingdom -  Soaps, for toilet use, solid"
336,116,Cambodia,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",9877.687,0.10624,"Cambodia -  Mens, boys overcoats, etc, of wool or hair, knit"
337,250,France,008,Albania,90," Optical fibres, except for telecommunications",9865.083,0.29208,"France -  Optical fibres, except for telecommunications"
338,724,Spain,008,Albania,16," Sausages, similar products of meat, meat offal & bloo",9742.2,0.5806,"Spain -  Sausages, similar products of meat, meat offal & bloo"
339,156,China,008,Albania,14, Bamboos used primarily for plaiting,9459.219,14.970519,China -  Bamboos used primarily for plaiting
340,586,Pakistan,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",9423.917,0.18,"Pakistan -  Mens, boys overcoats, etc, of wool or hair, knit"
341,032,Argentina,008,Albania,10, Durum wheat,8922.801,16.0015,Argentina -  Durum wheat
342,392,Japan,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,8812.829,0.110143,Japan -  Polyethylene - specific gravity <0.94 in primary form
343,276,Germany,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,8624.528,0.16104,Germany -  Polyethylene - specific gravity <0.94 in primary form
344,276,Germany,008,Albania,38, Artificial graphite,8377.707,3.7826,Germany -  Artificial graphite
345,076,Brazil,008,Albania,87, Pedestrian controlled tractors,8370.695,0.6677799999999999,Brazil -  Pedestrian controlled tractors
346,604,Peru,008,Albania,10, Durum wheat,8129.522,2.582023,Peru -  Durum wheat
347,392,Japan,008,Albania,89," Cruise ships, excursion boats, ferry boats",7630.103,0.250305,"Japan -  Cruise ships, excursion boats, ferry boats"
348,250,France,008,Albania,19," Infant foods of cereals, flour, starch or milk, retai",7002.409,3.90017,"France -  Infant foods of cereals, flour, starch or milk, retai"
349,380,Italy,008,Albania,46, Plaits and products of plaiting materials,6835.107,0.68126,Italy -  Plaits and products of plaiting materials
350,380,Italy,008,Albania,14, Bamboos used primarily for plaiting,6778.87,1.128213,Italy -  Bamboos used primarily for plaiting
351,380,Italy,008,Albania,80, Tin not alloyed unwrought,6580.74,0.17,Italy -  Tin not alloyed unwrought
352,724,Spain,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",6502.316,0.10834,"Spain -  Mens, boys overcoats, etc, of wool or hair, knit"
353,100,Bulgaria,008,Albania,87, Pedestrian controlled tractors,6301.025,3.954,Bulgaria -  Pedestrian controlled tractors
354,840,United States of America,008,Albania,30," Glands and other organs, dried, for therapeutic uses",6226.295,0.096955,"United States of America -  Glands and other organs, dried, for therapeutic uses"
355,276,Germany,008,Albania,94," Seats, aircraft",6087.375,5.6665,"Germany -  Seats, aircraft"
356,604,Peru,008,Albania,08," Coconuts, fresh or dried",5965.307,3.874542,"Peru -  Coconuts, fresh or dried"
357,218,Ecuador,008,Albania,87, Pedestrian controlled tractors,5871.136,3.041,Ecuador -  Pedestrian controlled tractors
358,484,Mexico,008,Albania,90," Optical fibres, except for telecommunications",5561.036,0.694309,"Mexico -  Optical fibres, except for telecommunications"
359,840,United States of America,008,Albania,63, Electric blankets of textile material,5329.681,3.968245,United States of America -  Electric blankets of textile material
360,642,Romania,008,Albania,87, Pedestrian controlled tractors,5285.281,3.007,Romania -  Pedestrian controlled tractors
361,076,Brazil,008,Albania,84, Nuclear reactors,5042.667,0.365493,Brazil -  Nuclear reactors
362,578,Norway,008,Albania,87, Pedestrian controlled tractors,4906.094,3.057,Norway -  Pedestrian controlled tractors
363,410,"Korea, Republic of",008,Albania,85, Electric motors of an output < 37.5 watts,4775.523,0.313,"Korea, Republic of -  Electric motors of an output < 37.5 watts"
364,840,United States of America,008,Albania,94," Seats, aircraft",4769.873,0.14084,"United States of America -  Seats, aircraft"
365,704,Viet Nam,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",4366.68,0.03699,"Viet Nam -  Mens, boys overcoats of wool or hair, not knit"
366,840,United States of America,008,Albania,32, Quebracho tanning extract,4361.068,0.110619,United States of America -  Quebracho tanning extract
367,840,United States of America,008,Albania,37, X-ray plates and films,4316.822,0.282192,United States of America -  X-ray plates and films
368,840,United States of America,008,Albania,82, Spades and shovels,4206.036,0.039213,United States of America -  Spades and shovels
369,156,China,008,Albania,21," Coffee extracts, essences, concentrates, preparations",4058.078,7.5,"China -  Coffee extracts, essences, concentrates, preparations"
370,380,Italy,008,Albania,13, Lac,4027.719,0.1474,Italy -  Lac
371,158,"China, Taiwan Province of",008,Albania,40," Natural rubber latex, including prevulcanised",3993.408,0.17777,"China, Taiwan Province of -  Natural rubber latex, including prevulcanised"
372,344,"China, Hong Kong SAR",008,Albania,48, Newsprint,3931.553,0.143253,"China, Hong Kong SAR -  Newsprint"
373,376,Israel,008,Albania,90," Optical fibres, except for telecommunications",3622.869,0.016003,"Israel -  Optical fibres, except for telecommunications"
374,840,United States of America,008,Albania,18," Cocoa beans, whole or broken, raw or roasted",3477.277,0.074837,"United States of America -  Cocoa beans, whole or broken, raw or roasted"
375,348,Hungary,008,Albania,87, Pedestrian controlled tractors,3466.37,2.07,Hungary -  Pedestrian controlled tractors
376,158,"China, Taiwan Province of",008,Albania,84, Nuclear reactors,3355.897,0.6973400000000001,"China, Taiwan Province of -  Nuclear reactors"
377,788,Tunisia,008,Albania,64," Waterproof footwear (Wellingtons etc), metal toe cap",3336.938,0.03824,"Tunisia -  Waterproof footwear (Wellingtons etc), metal toe cap"
378,156,China,008,Albania,80, Tin not alloyed unwrought,3321.634,0.3135,China -  Tin not alloyed unwrought
379,203,Czechia,008,Albania,84, Nuclear reactors,3295.682,0.123,Czechia -  Nuclear reactors
380,040,Austria,008,Albania,84, Nuclear reactors,3177.484,0.126,Austria -  Nuclear reactors
381,348,Hungary,008,Albania,44, Fuel wood,3140.505,10.104664000000001,Hungary -  Fuel wood
382,156,China,008,Albania,43," Raw mink furskins, whole",3130.106,0.11603,"China -  Raw mink furskins, whole"
383,826,United Kingdom,008,Albania,85, Electric motors of an output < 37.5 watts,3066.74,1.188,United Kingdom -  Electric motors of an output < 37.5 watts
384,380,Italy,008,Albania,88," Gliders, hang gliders",2996.408,0.02379,"Italy -  Gliders, hang gliders"
385,840,United States of America,008,Albania,70," Glass cullet, waste or scrap, glass in the mass",2981.704,0.009127000000000001,"United States of America -  Glass cullet, waste or scrap, glass in the mass"
386,250,France,008,Albania,34," Soaps, for toilet use, solid",2960.49,0.17777,"France -  Soaps, for toilet use, solid"
387,100,Bulgaria,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",2653.615,0.17945,"Bulgaria -  Mens, boys overcoats, etc, of wool or hair, knit"
388,704,Viet Nam,008,Albania,64," Waterproof footwear (Wellingtons etc), metal toe cap",2621.557,0.04268,"Viet Nam -  Waterproof footwear (Wellingtons etc), metal toe cap"
389,620,Portugal,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,2609.48,0.03,Portugal -  Polyethylene - specific gravity <0.94 in primary form
390,376,Israel,008,Albania,33, Essential oils of bergamot,2443.524,0.063568,Israel -  Essential oils of bergamot
391,480,Mauritius,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",2380.916,0.025712,"Mauritius -  Mens, boys overcoats of wool or hair, not knit"
392,203,Czechia,008,Albania,40," Natural rubber latex, including prevulcanised",2346.339,0.71,"Czechia -  Natural rubber latex, including prevulcanised"
393,410,"Korea, Republic of",008,Albania,40," Natural rubber latex, including prevulcanised",2243.088,0.41308999999999996,"Korea, Republic of -  Natural rubber latex, including prevulcanised"
394,356,India,008,Albania,73, Sheet piling of iron or steel,2090.75,0.1431,India -  Sheet piling of iron or steel
395,276,Germany,008,Albania,58," Woven pile fabric of wool or fine animal hair, w >30c",1965.174,0.019149999999999997,"Germany -  Woven pile fabric of wool or fine animal hair, w >30c"
396,608,Philippines,008,Albania,84, Nuclear reactors,1936.652,0.21415,Philippines -  Nuclear reactors
397,792,Türkiye,008,Albania,49," Brochures, leaflets and similar, in single sheets",1842.478,6.09486,"Türkiye -  Brochures, leaflets and similar, in single sheets"
398,705,Slovenia,008,Albania,87, Pedestrian controlled tractors,1792.32,1.533,Slovenia -  Pedestrian controlled tractors
399,156,China,008,Albania,27," Anthracite, not agglomerated",1707.08,1.75,"China -  Anthracite, not agglomerated"
400,792,Türkiye,008,Albania,63, Electric blankets of textile material,1627.67,0.052,Türkiye -  Electric blankets of textile material
401,218,Ecuador,008,Albania,09," Coffee, not roasted, not decaffeinated",1579.626,0.396756,"Ecuador -  Coffee, not roasted, not decaffeinated"
402,840,United States of America,008,Albania,83, Padlocks of base metal,1578.791,0.06387899999999999,United States of America -  Padlocks of base metal
403,705,Slovenia,008,Albania,85, Electric motors of an output < 37.5 watts,1519.83,0.057758000000000004,Slovenia -  Electric motors of an output < 37.5 watts
404,792,Türkiye,008,Albania,56," Sanitary towels, diapers and similar articles",1505.269,0.50292,"Türkiye -  Sanitary towels, diapers and similar articles"
405,156,China,008,Albania,79," Zinc, not alloyed, unwrought, >99% pure",1489.562,0.08098000000000001,"China -  Zinc, not alloyed, unwrought, >99% pure"
406,392,Japan,008,Albania,96," Worked ivory, articles of ivory",1424.713,0.059095,"Japan -  Worked ivory, articles of ivory"
407,250,France,008,Albania,94," Seats, aircraft",1402.391,0.1178,"France -  Seats, aircraft"
408,356,India,008,Albania,84, Nuclear reactors,1260.023,0.102,India -  Nuclear reactors
409,276,Germany,008,Albania,04, Milk not concentrated nor sweetened < 1% fat,1248.882,0.07528,Germany -  Milk not concentrated nor sweetened < 1% fat
410,826,United Kingdom,008,Albania,94," Seats, aircraft",1235.546,2.2,"United Kingdom -  Seats, aircraft"
411,300,Greece,008,Albania,87, Pedestrian controlled tractors,1234.186,1.1,Greece -  Pedestrian controlled tractors
412,642,Romania,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",1224.154,0.014398999999999999,"Romania -  Mens, boys overcoats, etc, of wool or hair, knit"
413,826,United Kingdom,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,1211.773,0.17553,United Kingdom -  Polyethylene - specific gravity <0.94 in primary form
414,356,India,008,Albania,64," Waterproof footwear (Wellingtons etc), metal toe cap",1205.114,0.02206,"India -  Waterproof footwear (Wellingtons etc), metal toe cap"
415,380,Italy,008,Albania,67," Bird skins and feathers, articles therefrom",1199.42,0.444,"Italy -  Bird skins and feathers, articles therefrom"
416,320,Guatemala,008,Albania,09," Coffee, not roasted, not decaffeinated",1187.428,0.04604,"Guatemala -  Coffee, not roasted, not decaffeinated"
417,392,Japan,008,Albania,33, Essential oils of bergamot,1173.581,0.039426,Japan -  Essential oils of bergamot
418,724,Spain,008,Albania,17," Raw sugar, cane",1106.924,0.09297,"Spain -  Raw sugar, cane"
419,124,Canada,008,Albania,33, Essential oils of bergamot,1098.694,0.126584,Canada -  Essential oils of bergamot
420,484,Mexico,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,1080.536,0.006855000000000001,Mexico -  Polyethylene - specific gravity <0.94 in primary form
421,380,Italy,008,Albania,92," Upright pianos, including auto-players",1033.91,0.1275,"Italy -  Upright pianos, including auto-players"
422,642,Romania,008,Albania,82, Spades and shovels,1022.964,0.034738,Romania -  Spades and shovels
423,250,France,008,Albania,49," Brochures, leaflets and similar, in single sheets",919.623,0.07645,"France -  Brochures, leaflets and similar, in single sheets"
424,826,United Kingdom,008,Albania,70," Glass cullet, waste or scrap, glass in the mass",828.741,0.2068,"United Kingdom -  Glass cullet, waste or scrap, glass in the mass"
425,116,Cambodia,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",812.634,0.01055,"Cambodia -  Mens, boys overcoats of wool or hair, not knit"
426,276,Germany,008,Albania,75, Nickel mattes,793.28,0.015835000000000002,Germany -  Nickel mattes
427,104,Myanmar,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",771.848,0.01581,"Myanmar -  Mens, boys overcoats of wool or hair, not knit"
428,600,Paraguay,008,Albania,12, Soya beans,743.395,0.101277,Paraguay -  Soya beans
429,528,Netherlands (Kingdom of the),008,Albania,44, Fuel wood,713.228,1.795,Netherlands (Kingdom of the) -  Fuel wood
430,724,Spain,008,Albania,76," Aluminium unwrought, not alloyed",696.701,0.182,"Spain -  Aluminium unwrought, not alloyed"
431,250,France,008,Albania,44, Fuel wood,692.221,2.541,France -  Fuel wood
432,604,Peru,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",683.254,0.004086,"Peru -  Mens, boys overcoats, etc, of wool or hair, knit"
433,643,Russian Federation,008,Albania,84, Nuclear reactors,670.608,0.3225,Russian Federation -  Nuclear reactors
434,392,Japan,008,Albania,73, Sheet piling of iron or steel,585.241,0.012128,Japan -  Sheet piling of iron or steel
435,276,Germany,008,Albania,02," Bovine carcasses and half carcasses, fresh or chilled",551.506,0.01268,"Germany -  Bovine carcasses and half carcasses, fresh or chilled"
436,392,Japan,008,Albania,27," Anthracite, not agglomerated",538.109,0.024409,"Japan -  Anthracite, not agglomerated"
437,642,Romania,008,Albania,42," Saddlery and harness, of any material",497.984,0.00954,"Romania -  Saddlery and harness, of any material"
438,376,Israel,008,Albania,85, Electric motors of an output < 37.5 watts,482.182,0.012577999999999999,Israel -  Electric motors of an output < 37.5 watts
439,276,Germany,008,Albania,49," Brochures, leaflets and similar, in single sheets",475.852,0.32298000000000004,"Germany -  Brochures, leaflets and similar, in single sheets"
440,705,Slovenia,008,Albania,84, Nuclear reactors,379.164,0.0011639999999999999,Slovenia -  Nuclear reactors
441,480,Mauritius,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",370.994,0.0052190000000000005,"Mauritius -  Mens, boys overcoats, etc, of wool or hair, knit"
442,156,China,008,Albania,20," Cucumbers,gherkins, prepared or preserved by vinegar",358.407,0.108,"China -  Cucumbers,gherkins, prepared or preserved by vinegar"
443,124,Canada,008,Albania,73, Sheet piling of iron or steel,358.053,0.057817999999999994,Canada -  Sheet piling of iron or steel
444,840,United States of America,008,Albania,22, Mineral and aerated waters not sweetened or flavoured,354.547,0.0039889999999999995,United States of America -  Mineral and aerated waters not sweetened or flavoured
445,826,United Kingdom,008,Albania,40," Natural rubber latex, including prevulcanised",330.86,0.04,"United Kingdom -  Natural rubber latex, including prevulcanised"
446,724,Spain,008,Albania,44, Fuel wood,321.941,12.025,Spain -  Fuel wood
447,344,"China, Hong Kong SAR",008,Albania,90," Optical fibres, except for telecommunications",304.194,0.005441,"China, Hong Kong SAR -  Optical fibres, except for telecommunications"
448,724,Spain,008,Albania,49," Brochures, leaflets and similar, in single sheets",287.261,0.5327200000000001,"Spain -  Brochures, leaflets and similar, in single sheets"
449,156,China,008,Albania,92," Upright pianos, including auto-players",265.145,0.036,"China -  Upright pianos, including auto-players"
450,276,Germany,008,Albania,44, Fuel wood,224.236,6.72234,Germany -  Fuel wood
451,276,Germany,008,Albania,82, Spades and shovels,210.417,0.01014,Germany -  Spades and shovels
452,276,Germany,008,Albania,21," Coffee extracts, essences, concentrates, preparations",208.627,0.0277,"Germany -  Coffee extracts, essences, concentrates, preparations"
453,356,India,008,Albania,41," Bovine skins, whole, raw",208.059,0.007,"India -  Bovine skins, whole, raw"
454,840,United States of America,008,Albania,96," Worked ivory, articles of ivory",176.658,0.0008629999999999999,"United States of America -  Worked ivory, articles of ivory"
455,642,Romania,008,Albania,64," Waterproof footwear (Wellingtons etc), metal toe cap",175.707,0.0035,"Romania -  Waterproof footwear (Wellingtons etc), metal toe cap"
456,586,Pakistan,008,Albania,95," Rideable wheeled toys, dolls carriages",173.162,0.03047,"Pakistan -  Rideable wheeled toys, dolls carriages"
457,360,Indonesia,008,Albania,42," Saddlery and harness, of any material",167.767,0.0014199999999999998,"Indonesia -  Saddlery and harness, of any material"
458,792,Türkiye,008,Albania,65," Hat-forms, etc of felt, not shaped, no formed brim",166.219,0.03165,"Türkiye -  Hat-forms, etc of felt, not shaped, no formed brim"
459,356,India,008,Albania,63, Electric blankets of textile material,98.763,0.00335,India -  Electric blankets of textile material
460,076,Brazil,008,Albania,85, Electric motors of an output < 37.5 watts,97.951,0.003334,Brazil -  Electric motors of an output < 37.5 watts
461,642,Romania,008,Albania,38, Artificial graphite,88.538,0.003155,Romania -  Artificial graphite
462,392,Japan,008,Albania,58," Woven pile fabric of wool or fine animal hair, w >30c",84.121,0.0023439999999999997,"Japan -  Woven pile fabric of wool or fine animal hair, w >30c"
463,152,Chile,008,Albania,08," Coconuts, fresh or dried",69.524,0.079986,"Chile -  Coconuts, fresh or dried"
464,642,Romania,008,Albania,90," Optical fibres, except for telecommunications",56.586,0.00062,"Romania -  Optical fibres, except for telecommunications"
465,840,United States of America,008,Albania,91," Wrist-watch, precious metal, battery, with hands",16.777,0.00048499999999999997,"United States of America -  Wrist-watch, precious metal, battery, with hands"
466,380,Italy,008,Albania,01," Horses, live pure-bred breeding",0.0,31.63,"Italy -  Horses, live pure-bred breeding"
