iso,country,country-code,year,gdp_per_c,Scenario
BIH,Bosnia and Herzegovina,070,2023,0.1544269,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2024,0.1797639,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2025,0.20496889999999998,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2026,0.2299765,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2027,0.25474949999999996,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2028,0.2792652,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2029,0.3035095,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2030,0.3274731,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2031,0.3511495,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2032,0.3745336,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2033,0.3976213,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2034,0.42040879999999997,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2035,0.4428929,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2036,0.4650703,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2037,0.48693799999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2038,0.508493,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2039,0.5297322999999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2040,0.5506531,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2041,0.5712525,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2042,0.5915275999999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2043,0.61147549999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2044,0.6310935999999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2045,0.6503791,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2046,0.6693292,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2047,0.6879413,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2048,0.7062128,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2049,0.7241409,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2050,0.7417232,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2051,0.758957,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2052,0.77583999999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2053,0.7923695,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2054,0.8085433,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2055,0.8243588,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2056,0.8398137999999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2057,0.8549061,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2058,0.8696333,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2059,0.8839929999999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2060,0.8979832999999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2061,0.9116021,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2062,0.9248472000000001,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2063,0.9377168,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2064,0.9502086,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2065,0.9623209,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2066,0.9740518,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2067,0.98539949999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2068,0.9963621,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2069,1.0069379999999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2070,1.017126,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2071,1.02692399999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2072,1.03632999999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2073,1.045344,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2074,1.053963,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2075,1.062186,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2076,1.070013,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2077,1.077441,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2078,1.08447,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2079,1.09109799999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2080,1.097324,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2081,1.103148,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2082,1.10856899999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2083,1.1135849999999998,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2084,1.118196,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2085,1.1224,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2086,1.126199,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2087,1.1295899999999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2088,1.132573,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2089,1.135148,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2090,1.137315,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2091,1.139072,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2092,1.14042,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2093,1.1413579999999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2094,1.1418869999999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2095,1.142007,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2096,1.14171599999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2097,1.1410149999999901,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2098,1.13990499999999,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2099,1.1383859999999901,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2100,1.1364569999999998,SSP1-2.6
BIH,Bosnia and Herzegovina,070,2023,0.0642265,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2024,0.07497619999999999,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2025,0.0857396,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2026,0.0964913,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2027,0.1072173,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2028,0.1179095,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2029,0.12856319999999,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2030,0.13917569999999999,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2031,0.1497453,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2032,0.1602711,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2033,0.1707524,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2034,0.1811886,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2035,0.19157939999999998,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2036,0.2019246,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2037,0.21222389999999,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2038,0.22247709999999998,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2039,0.23268389999999997,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2040,0.242844,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2041,0.2529574,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2042,0.2630237,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2043,0.2730429,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2044,0.2830145,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2045,0.2929385,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2046,0.3028145,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2047,0.3126426,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2048,0.3224223,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2049,0.3321535,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2050,0.3418361,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2051,0.3514697,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2052,0.3610542,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2053,0.3705894,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2054,0.380075,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2055,0.3895109,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2056,0.3988968,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2057,0.4082326,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2058,0.41751799999999994,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2059,0.4267529,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2060,0.435937,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2061,0.44507009999999997,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2062,0.454152,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2063,0.4631827,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2064,0.4721617,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2065,0.4810889,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2066,0.4899642,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2067,0.49878730000000004,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2068,0.5075581,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2069,0.5162763,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2070,0.5249416999999901,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2071,0.5335541,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2072,0.54211339999999,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2073,0.5506194,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2074,0.5590718,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2075,0.56747049999999,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2076,0.5758152,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2077,0.5841058,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2078,0.5923421,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2079,0.6005239,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2080,0.6086509999999999,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2081,0.6167232,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2082,0.6247404,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2083,0.6327024,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2084,0.6406087,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2085,0.6484595999999999,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2086,0.6562546999999901,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2087,0.6639937,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2088,0.6716765,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2089,0.6793029,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2090,0.6868727999999901,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2091,0.6943861,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2092,0.7018424,SSP2-4.5
BIH,Bosnia and Herzegovina,070,2093,0.7092416,SSP2-4.5
