iso,country,country-code,year,gdp_per_c,Scenario
QAT,Qatar,634,2023,0.0805791,SSP1-2.6
QAT,Qatar,634,2024,0.0938438,SSP1-2.6
QAT,Qatar,634,2025,0.1070552,SSP1-2.6
QAT,Qatar,634,2026,0.12017989999999999,SSP1-2.6
QAT,Qatar,634,2027,0.13319949999998998,SSP1-2.6
QAT,Qatar,634,2028,0.1461029,SSP1-2.6
QAT,Qatar,634,2029,0.1588838,SSP1-2.6
QAT,Qatar,634,2030,0.17153779999999,SSP1-2.6
QAT,Qatar,634,2031,0.1840626,SSP1-2.6
QAT,Qatar,634,2032,0.19645599999999,SSP1-2.6
QAT,Qatar,634,2033,0.20871689999999998,SSP1-2.6
QAT,Qatar,634,2034,0.2208441,SSP1-2.6
QAT,Qatar,634,2035,0.2328367,SSP1-2.6
QAT,Qatar,634,2036,0.24469369999999,SSP1-2.6
QAT,Qatar,634,2037,0.25641429999999,SSP1-2.6
QAT,Qatar,634,2038,0.2679977,SSP1-2.6
QAT,Qatar,634,2039,0.279443,SSP1-2.6
QAT,Qatar,634,2040,0.2907496,SSP1-2.6
QAT,Qatar,634,2041,0.30191669999999,SSP1-2.6
QAT,Qatar,634,2042,0.31294359999999,SSP1-2.6
QAT,Qatar,634,2043,0.3238294,SSP1-2.6
QAT,Qatar,634,2044,0.33457349999999997,SSP1-2.6
QAT,Qatar,634,2045,0.3451752,SSP1-2.6
QAT,Qatar,634,2046,0.3556336,SSP1-2.6
QAT,Qatar,634,2047,0.3659482,SSP1-2.6
QAT,Qatar,634,2048,0.3761182,SSP1-2.6
QAT,Qatar,634,2049,0.3861428,SSP1-2.6
QAT,Qatar,634,2050,0.39602149999999997,SSP1-2.6
QAT,Qatar,634,2051,0.4057535,SSP1-2.6
QAT,Qatar,634,2052,0.41533810000000004,SSP1-2.6
QAT,Qatar,634,2053,0.42477469999999995,SSP1-2.6
QAT,Qatar,634,2054,0.43406269999999997,SSP1-2.6
QAT,Qatar,634,2055,0.44320139999999997,SSP1-2.6
QAT,Qatar,634,2056,0.4521901,SSP1-2.6
QAT,Qatar,634,2057,0.46102829999999995,SSP1-2.6
QAT,Qatar,634,2058,0.4697154,SSP1-2.6
QAT,Qatar,634,2059,0.47825059999999997,SSP1-2.6
QAT,Qatar,634,2060,0.4866334,SSP1-2.6
QAT,Qatar,634,2061,0.4948631,SSP1-2.6
QAT,Qatar,634,2062,0.5029393,SSP1-2.6
QAT,Qatar,634,2063,0.5108613,SSP1-2.6
QAT,Qatar,634,2064,0.5186286,SSP1-2.6
QAT,Qatar,634,2065,0.5262406,SSP1-2.6
QAT,Qatar,634,2066,0.5336967,SSP1-2.6
QAT,Qatar,634,2067,0.5409966,SSP1-2.6
QAT,Qatar,634,2068,0.5481395,SSP1-2.6
QAT,Qatar,634,2069,0.5551249,SSP1-2.6
QAT,Qatar,634,2070,0.56195249999999,SSP1-2.6
QAT,Qatar,634,2071,0.5686215999999901,SSP1-2.6
QAT,Qatar,634,2072,0.5751319,SSP1-2.6
QAT,Qatar,634,2073,0.58148279999999,SSP1-2.6
QAT,Qatar,634,2074,0.5876738,SSP1-2.6
QAT,Qatar,634,2075,0.5937045999999999,SSP1-2.6
QAT,Qatar,634,2076,0.5995746,SSP1-2.6
QAT,Qatar,634,2077,0.6052836,SSP1-2.6
QAT,Qatar,634,2078,0.6108308,SSP1-2.6
QAT,Qatar,634,2079,0.6162161,SSP1-2.6
QAT,Qatar,634,2080,0.62143899999999,SSP1-2.6
QAT,Qatar,634,2081,0.6264991999999999,SSP1-2.6
QAT,Qatar,634,2082,0.63139619999999,SSP1-2.6
QAT,Qatar,634,2083,0.6361296,SSP1-2.6
QAT,Qatar,634,2084,0.6406992,SSP1-2.6
QAT,Qatar,634,2085,0.6451046,SSP1-2.6
QAT,Qatar,634,2086,0.6493455,SSP1-2.6
QAT,Qatar,634,2087,0.6534215999999999,SSP1-2.6
QAT,Qatar,634,2088,0.6573325,SSP1-2.6
QAT,Qatar,634,2089,0.6610779,SSP1-2.6
QAT,Qatar,634,2090,0.66465759999999,SSP1-2.6
QAT,Qatar,634,2091,0.6680712999999999,SSP1-2.6
QAT,Qatar,634,2092,0.6713188,SSP1-2.6
QAT,Qatar,634,2093,0.6743996999999999,SSP1-2.6
QAT,Qatar,634,2094,0.67731399999999,SSP1-2.6
QAT,Qatar,634,2095,0.6800613,SSP1-2.6
QAT,Qatar,634,2096,0.68264139999999,SSP1-2.6
QAT,Qatar,634,2097,0.6850543,SSP1-2.6
QAT,Qatar,634,2098,0.6872995,SSP1-2.6
QAT,Qatar,634,2099,0.6893772,SSP1-2.6
QAT,Qatar,634,2100,0.6912869,SSP1-2.6
QAT,Qatar,634,2023,0.0180057,SSP2-4.5
QAT,Qatar,634,2024,0.0210388,SSP2-4.5
QAT,Qatar,634,2025,0.0240819,SSP2-4.5
QAT,Qatar,634,2026,0.027128100000000002,SSP2-4.5
QAT,Qatar,634,2027,0.0301734,SSP2-4.5
QAT,Qatar,634,2028,0.0332157,SSP2-4.5
QAT,Qatar,634,2029,0.0362537,SSP2-4.5
QAT,Qatar,634,2030,0.0392867,SSP2-4.5
QAT,Qatar,634,2031,0.0423144,SSP2-4.5
QAT,Qatar,634,2032,0.0453364,SSP2-4.5
QAT,Qatar,634,2033,0.0483527,SSP2-4.5
QAT,Qatar,634,2034,0.051363099999999995,SSP2-4.5
QAT,Qatar,634,2035,0.0543677,SSP2-4.5
QAT,Qatar,634,2036,0.0573664,SSP2-4.5
QAT,Qatar,634,2037,0.0603591,SSP2-4.5
QAT,Qatar,634,2038,0.0633459,SSP2-4.5
QAT,Qatar,634,2039,0.0663267,SSP2-4.5
QAT,Qatar,634,2040,0.06930159999999999,SSP2-4.5
QAT,Qatar,634,2041,0.0722705,SSP2-4.5
QAT,Qatar,634,2042,0.0752334,SSP2-4.5
QAT,Qatar,634,2043,0.0781903,SSP2-4.5
QAT,Qatar,634,2044,0.0811412,SSP2-4.5
QAT,Qatar,634,2045,0.08408609999998999,SSP2-4.5
QAT,Qatar,634,2046,0.0870249,SSP2-4.5
QAT,Qatar,634,2047,0.0899578,SSP2-4.5
QAT,Qatar,634,2048,0.0928845,SSP2-4.5
QAT,Qatar,634,2049,0.09580529999999,SSP2-4.5
QAT,Qatar,634,2050,0.0987199,SSP2-4.5
QAT,Qatar,634,2051,0.1016285,SSP2-4.5
QAT,Qatar,634,2052,0.104531,SSP2-4.5
QAT,Qatar,634,2053,0.1074275,SSP2-4.5
QAT,Qatar,634,2054,0.11031780000000001,SSP2-4.5
QAT,Qatar,634,2055,0.1132021,SSP2-4.5
QAT,Qatar,634,2056,0.11608019999999,SSP2-4.5
QAT,Qatar,634,2057,0.1189522,SSP2-4.5
QAT,Qatar,634,2058,0.121818,SSP2-4.5
QAT,Qatar,634,2059,0.12467769999999999,SSP2-4.5
QAT,Qatar,634,2060,0.1275313,SSP2-4.5
QAT,Qatar,634,2061,0.1303788,SSP2-4.5
QAT,Qatar,634,2062,0.1332201,SSP2-4.5
QAT,Qatar,634,2063,0.1360552,SSP2-4.5
QAT,Qatar,634,2064,0.1388841,SSP2-4.5
QAT,Qatar,634,2065,0.14170679999999,SSP2-4.5
QAT,Qatar,634,2066,0.1445233,SSP2-4.5
QAT,Qatar,634,2067,0.1473336,SSP2-4.5
QAT,Qatar,634,2068,0.15013769999999999,SSP2-4.5
QAT,Qatar,634,2069,0.1529355,SSP2-4.5
QAT,Qatar,634,2070,0.15572719999999998,SSP2-4.5
QAT,Qatar,634,2071,0.1585126,SSP2-4.5
QAT,Qatar,634,2072,0.16129169999999998,SSP2-4.5
QAT,Qatar,634,2073,0.1640647,SSP2-4.5
QAT,Qatar,634,2074,0.16683129999999,SSP2-4.5
QAT,Qatar,634,2075,0.16959169999999998,SSP2-4.5
QAT,Qatar,634,2076,0.17234569999999,SSP2-4.5
QAT,Qatar,634,2077,0.17509349999999999,SSP2-4.5
QAT,Qatar,634,2078,0.17783489999999,SSP2-4.5
QAT,Qatar,634,2079,0.1805701,SSP2-4.5
QAT,Qatar,634,2080,0.1832989,SSP2-4.5
QAT,Qatar,634,2081,0.18602149999999998,SSP2-4.5
QAT,Qatar,634,2082,0.1887377,SSP2-4.5
QAT,Qatar,634,2083,0.1914475,SSP2-4.5
QAT,Qatar,634,2084,0.19415099999999,SSP2-4.5
QAT,Qatar,634,2085,0.19684809999999997,SSP2-4.5
QAT,Qatar,634,2086,0.19953889999999,SSP2-4.5
QAT,Qatar,634,2087,0.2022233,SSP2-4.5
QAT,Qatar,634,2088,0.2049014,SSP2-4.5
QAT,Qatar,634,2089,0.207573,SSP2-4.5
QAT,Qatar,634,2090,0.2102382,SSP2-4.5
QAT,Qatar,634,2091,0.212897,SSP2-4.5
QAT,Qatar,634,2092,0.2155494,SSP2-4.5
QAT,Qatar,634,2093,0.21819539999999998,SSP2-4.5
QAT,Qatar,634,2094,0.2208349,SSP2-4.5
QAT,Qatar,634,2095,0.22346800000000003,SSP2-4.5
QAT,Qatar,634,2096,0.2260947,SSP2-4.5
QAT,Qatar,634,2097,0.2287149,SSP2-4.5
QAT,Qatar,634,2098,0.2313286,SSP2-4.5
QAT,Qatar,634,2099,0.23393580000000003,SSP2-4.5
QAT,Qatar,634,2100,0.23653659999999999,SSP2-4.5
QAT,Qatar,634,2023,-0.0969686,SSP3-7.0
QAT,Qatar,634,2024,-0.1138685,SSP3-7.0
QAT,Qatar,634,2025,-0.13099629999999998,SSP3-7.0
QAT,Qatar,634,2026,-0.148315,SSP3-7.0
QAT,Qatar,634,2027,-0.165804,SSP3-7.0
QAT,Qatar,634,2028,-0.1834507,SSP3-7.0
QAT,Qatar,634,2029,-0.2012476,SSP3-7.0
QAT,Qatar,634,2030,-0.21918989999999,SSP3-7.0
QAT,Qatar,634,2031,-0.2372743,SSP3-7.0
QAT,Qatar,634,2032,-0.25549829999999996,SSP3-7.0
QAT,Qatar,634,2033,-0.27386,SSP3-7.0
QAT,Qatar,634,2034,-0.2923577,SSP3-7.0
QAT,Qatar,634,2035,-0.31098989999999,SSP3-7.0
QAT,Qatar,634,2036,-0.3297552,SSP3-7.0
QAT,Qatar,634,2037,-0.3486523,SSP3-7.0
QAT,Qatar,634,2038,-0.3676798,SSP3-7.0
QAT,Qatar,634,2039,-0.3868363,SSP3-7.0
QAT,Qatar,634,2040,-0.4061207,SSP3-7.0
QAT,Qatar,634,2041,-0.42553139999999995,SSP3-7.0
QAT,Qatar,634,2042,-0.44506729999999994,SSP3-7.0
QAT,Qatar,634,2043,-0.46472709999999995,SSP3-7.0
QAT,Qatar,634,2044,-0.48450939999999,SSP3-7.0
QAT,Qatar,634,2045,-0.5044128999999999,SSP3-7.0
QAT,Qatar,634,2046,-0.5244365,SSP3-7.0
QAT,Qatar,634,2047,-0.5445787,SSP3-7.0
QAT,Qatar,634,2048,-0.5648383,SSP3-7.0
QAT,Qatar,634,2049,-0.5852141,SSP3-7.0
QAT,Qatar,634,2050,-0.6057045,SSP3-7.0
QAT,Qatar,634,2051,-0.6263086,SSP3-7.0
QAT,Qatar,634,2052,-0.6470249,SSP3-7.0
QAT,Qatar,634,2053,-0.6678523,SSP3-7.0
QAT,Qatar,634,2054,-0.6887894,SSP3-7.0
QAT,Qatar,634,2055,-0.7098349,SSP3-7.0
QAT,Qatar,634,2056,-0.7309877,SSP3-7.0
QAT,Qatar,634,2057,-0.7522463,SSP3-7.0
QAT,Qatar,634,2058,-0.7736096,SSP3-7.0
QAT,Qatar,634,2059,-0.7950764000000001,SSP3-7.0
QAT,Qatar,634,2060,-0.8166453,SSP3-7.0
QAT,Qatar,634,2061,-0.83831529999999,SSP3-7.0
QAT,Qatar,634,2062,-0.860085,SSP3-7.0
QAT,Qatar,634,2063,-0.8819532,SSP3-7.0
QAT,Qatar,634,2064,-0.9039185999999999,SSP3-7.0
QAT,Qatar,634,2065,-0.9259801999999999,SSP3-7.0
QAT,Qatar,634,2066,-0.9481366,SSP3-7.0
QAT,Qatar,634,2067,-0.9703865,SSP3-7.0
QAT,Qatar,634,2068,-0.9927290999999999,SSP3-7.0
QAT,Qatar,634,2069,-1.015163,SSP3-7.0
QAT,Qatar,634,2070,-1.037687,SSP3-7.0
QAT,Qatar,634,2071,-1.0603,SSP3-7.0
QAT,Qatar,634,2072,-1.083,SSP3-7.0
QAT,Qatar,634,2073,-1.1057869999999999,SSP3-7.0
QAT,Qatar,634,2074,-1.12866,SSP3-7.0
QAT,Qatar,634,2075,-1.151616,SSP3-7.0
QAT,Qatar,634,2076,-1.174656,SSP3-7.0
QAT,Qatar,634,2077,-1.197778,SSP3-7.0
QAT,Qatar,634,2078,-1.2209809999999999,SSP3-7.0
QAT,Qatar,634,2079,-1.244263,SSP3-7.0
QAT,Qatar,634,2080,-1.267624,SSP3-7.0
QAT,Qatar,634,2081,-1.2910629999999998,SSP3-7.0
QAT,Qatar,634,2082,-1.314578,SSP3-7.0
QAT,Qatar,634,2083,-1.338169,SSP3-7.0
QAT,Qatar,634,2084,-1.361833,SSP3-7.0
QAT,Qatar,634,2085,-1.385571,SSP3-7.0
QAT,Qatar,634,2086,-1.409381,SSP3-7.0
QAT,Qatar,634,2087,-1.433262,SSP3-7.0
QAT,Qatar,634,2088,-1.457214,SSP3-7.0
QAT,Qatar,634,2089,-1.481233,SSP3-7.0
QAT,Qatar,634,2090,-1.505322,SSP3-7.0
QAT,Qatar,634,2091,-1.529477,SSP3-7.0
QAT,Qatar,634,2092,-1.553698,SSP3-7.0
QAT,Qatar,634,2093,-1.577984,SSP3-7.0
QAT,Qatar,634,2094,-1.6023340000000001,SSP3-7.0
QAT,Qatar,634,2095,-1.626746,SSP3-7.0
QAT,Qatar,634,2096,-1.651221,SSP3-7.0
QAT,Qatar,634,2097,-1.675757,SSP3-7.0
QAT,Qatar,634,2098,-1.700353,SSP3-7.0
QAT,Qatar,634,2099,-1.725008,SSP3-7.0
QAT,Qatar,634,2100,-1.7497209999999999,SSP3-7.0
QAT,Qatar,634,2023,-0.27106729999999996,SSP5-8.5
QAT,Qatar,634,2024,-0.3201097,SSP5-8.5
QAT,Qatar,634,2025,-0.3703045,SSP5-8.5
QAT,Qatar,634,2026,-0.421535,SSP5-8.5
QAT,Qatar,634,2027,-0.4737262,SSP5-8.5
QAT,Qatar,634,2028,-0.5268247,SSP5-8.5
QAT,Qatar,634,2029,-0.58078969999999,SSP5-8.5
QAT,Qatar,634,2030,-0.6355876,SSP5-8.5
QAT,Qatar,634,2031,-0.6911891,SSP5-8.5
QAT,Qatar,634,2032,-0.7475670999999999,SSP5-8.5
QAT,Qatar,634,2033,-0.80469599999999,SSP5-8.5
QAT,Qatar,634,2034,-0.86255139999999,SSP5-8.5
QAT,Qatar,634,2035,-0.9211094,SSP5-8.5
QAT,Qatar,634,2036,-0.9803466000000001,SSP5-8.5
QAT,Qatar,634,2037,-1.0402399999999998,SSP5-8.5
QAT,Qatar,634,2038,-1.100767,SSP5-8.5
QAT,Qatar,634,2039,-1.161906,SSP5-8.5
QAT,Qatar,634,2040,-1.223634,SSP5-8.5
QAT,Qatar,634,2041,-1.28593099999999,SSP5-8.5
QAT,Qatar,634,2042,-1.348775,SSP5-8.5
QAT,Qatar,634,2043,-1.41214599999999,SSP5-8.5
