iso,country,country-code,year,gdp_per_c
BWA,Botswana,072,2023,0.06768119999999
BWA,Botswana,072,2024,0.0787676
BWA,Botswana,072,2025,0.0897922
BWA,Botswana,072,2026,0.10072729999999999
BWA,Botswana,072,2027,0.1115571
BWA,Botswana,072,2028,0.12227270000000001
BWA,Botswana,072,2029,0.1328686
BWA,Botswana,072,2030,0.1433417
BWA,Botswana,072,2031,0.15368969999999998
BWA,Botswana,072,2032,0.16391149999999
BWA,Botswana,072,2033,0.1740059
BWA,Botswana,072,2034,0.1839723
BWA,Botswana,072,2035,0.1938099
BWA,Botswana,072,2036,0.20351819999999998
BWA,Botswana,072,2037,0.21309659999999
BWA,Botswana,072,2038,0.2225447
BWA,Botswana,072,2039,0.2318619
BWA,Botswana,072,2040,0.2410478
BWA,Botswana,072,2041,0.250102
BWA,Botswana,072,2042,0.25902379999999997
BWA,Botswana,072,2043,0.26781299999999997
BWA,Botswana,072,2044,0.2764691
BWA,Botswana,072,2045,0.2849916
BWA,Botswana,072,2046,0.29338009999999
BWA,Botswana,072,2047,0.3016341
BWA,Botswana,072,2048,0.3097534
BWA,Botswana,072,2049,0.3177374
BWA,Botswana,072,2050,0.3255858
BWA,Botswana,072,2051,0.3332981
BWA,Botswana,072,2052,0.3408739
BWA,Botswana,072,2053,0.3483128
BWA,Botswana,072,2054,0.3556145
BWA,Botswana,072,2055,0.3627786
BWA,Botswana,072,2056,0.3698048
BWA,Botswana,072,2057,0.3766926
BWA,Botswana,072,2058,0.3834417
BWA,Botswana,072,2059,0.3900518
BWA,Botswana,072,2060,0.3965225
BWA,Botswana,072,2061,0.4028535
BWA,Botswana,072,2062,0.4090445
BWA,Botswana,072,2063,0.41509499999999994
BWA,Botswana,072,2064,0.4210049
BWA,Botswana,072,2065,0.4267737
BWA,Botswana,072,2066,0.4324013
BWA,Botswana,072,2067,0.43788730000000003
BWA,Botswana,072,2068,0.44323139999999994
BWA,Botswana,072,2069,0.44843330000000003
BWA,Botswana,072,2070,0.4534927
BWA,Botswana,072,2071,0.45840949999999997
BWA,Botswana,072,2072,0.4631833
BWA,Botswana,072,2073,0.4678138
BWA,Botswana,072,2074,0.4723009
BWA,Botswana,072,2075,0.4766443
BWA,Botswana,072,2076,0.4808438
BWA,Botswana,072,2077,0.4848991
BWA,Botswana,072,2078,0.48881009999999997
BWA,Botswana,072,2079,0.49257649999999
BWA,Botswana,072,2080,0.4961981
BWA,Botswana,072,2081,0.4996747
BWA,Botswana,072,2082,0.5030061
BWA,Botswana,072,2083,0.5061923
BWA,Botswana,072,2084,0.5092328
BWA,Botswana,072,2085,0.5121278
BWA,Botswana,072,2086,0.5148769
BWA,Botswana,072,2087,0.5174801
BWA,Botswana,072,2088,0.5199371
BWA,Botswana,072,2089,0.52224789999999
BWA,Botswana,072,2090,0.5244124
BWA,Botswana,072,2091,0.5264304
BWA,Botswana,072,2092,0.5283015999999999
BWA,Botswana,072,2093,0.53002629999999
BWA,Botswana,072,2094,0.5316042
BWA,Botswana,072,2095,0.5330352
BWA,Botswana,072,2096,0.5343192
BWA,Botswana,072,2097,0.5354563
BWA,Botswana,072,2098,0.53644619999999
BWA,Botswana,072,2099,0.537289
BWA,Botswana,072,2100,0.5379847
