iso,country,country-code,year,gdp_per_c
MLI,Mali,466,2023,0.0591909
MLI,Mali,466,2024,0.0689767
MLI,Mali,466,2025,0.0787365
MLI,Mali,466,2026,0.0884463
MLI,Mali,466,2027,0.0980924
MLI,Mali,466,2028,0.1076671
MLI,Mali,466,2029,0.11716559999998999
MLI,Mali,466,2030,0.12658509999999998
MLI,Mali,466,2031,0.1359236
MLI,Mali,466,2032,0.14518
MLI,Mali,466,2033,0.1543532
MLI,Mali,466,2034,0.1634426
MLI,Mali,466,2035,0.1724474
MLI,Mali,466,2036,0.1813671
MLI,Mali,466,2037,0.1902013
MLI,Mali,466,2038,0.1989492
MLI,Mali,466,2039,0.2076105
MLI,Mali,466,2040,0.2161847
MLI,Mali,466,2041,0.22467119999999
MLI,Mali,466,2042,0.23306949999999999
MLI,Mali,466,2043,0.24137919999999
MLI,Mali,466,2044,0.2495998
MLI,Mali,466,2045,0.2577308
MLI,Mali,466,2046,0.2657718
MLI,Mali,466,2047,0.27372229999999
MLI,Mali,466,2048,0.2815817
MLI,Mali,466,2049,0.28934959999999
MLI,Mali,466,2050,0.2970257
MLI,Mali,466,2051,0.30460939999999
MLI,Mali,466,2052,0.3121003
MLI,Mali,466,2053,0.3194979
MLI,Mali,466,2054,0.32680189999999
MLI,Mali,466,2055,0.3340117
MLI,Mali,466,2056,0.3411269
MLI,Mali,466,2057,0.34814719999999
MLI,Mali,466,2058,0.355072
MLI,Mali,466,2059,0.36190099999999
MLI,Mali,466,2060,0.3686337
MLI,Mali,466,2061,0.37526969999999
MLI,Mali,466,2062,0.3818087
MLI,Mali,466,2063,0.3882502
MLI,Mali,466,2064,0.39459379999999
MLI,Mali,466,2065,0.40083920000000006
MLI,Mali,466,2066,0.40698599999999996
MLI,Mali,466,2067,0.4130336
MLI,Mali,466,2068,0.4189819
MLI,Mali,466,2069,0.4248305
MLI,Mali,466,2070,0.4305788
MLI,Mali,466,2071,0.4362267
MLI,Mali,466,2072,0.4417737
MLI,Mali,466,2073,0.44721960000000005
MLI,Mali,466,2074,0.4525638
MLI,Mali,466,2075,0.4578062
MLI,Mali,466,2076,0.4629464
MLI,Mali,466,2077,0.46798409999999996
MLI,Mali,466,2078,0.4729188
MLI,Mali,466,2079,0.4777504
MLI,Mali,466,2080,0.48247860000000004
MLI,Mali,466,2081,0.48710280000000006
MLI,Mali,466,2082,0.4916231
MLI,Mali,466,2083,0.496039
MLI,Mali,466,2084,0.5003500999999999
MLI,Mali,466,2085,0.5045564
MLI,Mali,466,2086,0.50865749999999
MLI,Mali,466,2087,0.5126531
MLI,Mali,466,2088,0.5165429
MLI,Mali,466,2089,0.5203268
MLI,Mali,466,2090,0.5240045
MLI,Mali,466,2091,0.5275757
MLI,Mali,466,2092,0.5310401
MLI,Mali,466,2093,0.5343977
MLI,Mali,466,2094,0.5376481
MLI,Mali,466,2095,0.5407912
MLI,Mali,466,2096,0.5438265999999999
MLI,Mali,466,2097,0.5467543
MLI,Mali,466,2098,0.549574
MLI,Mali,466,2099,0.5522857
MLI,Mali,466,2100,0.5548889
