iso,country,country-code,year,gdp_per_c,Scenario
KEN,Kenya,404,2023,0.072656,SSP1-2.6
KEN,Kenya,404,2024,0.0845032,SSP1-2.6
KEN,Kenya,404,2025,0.09626519999999,SSP1-2.6
KEN,Kenya,404,2026,0.10791119999999998,SSP1-2.6
KEN,Kenya,404,2027,0.11942330000000001,SSP1-2.6
KEN,Kenya,404,2028,0.13079099999999,SSP1-2.6
KEN,Kenya,404,2029,0.14200739999999998,SSP1-2.6
KEN,Kenya,404,2030,0.15306819999999,SSP1-2.6
KEN,Kenya,404,2031,0.16397039999999,SSP1-2.6
KEN,Kenya,404,2032,0.1747116,SSP1-2.6
KEN,Kenya,404,2033,0.1852898,SSP1-2.6
KEN,Kenya,404,2034,0.19570350000000003,SSP1-2.6
KEN,Kenya,404,2035,0.205951,SSP1-2.6
KEN,Kenya,404,2036,0.2160309,SSP1-2.6
KEN,Kenya,404,2037,0.2259418,SSP1-2.6
KEN,Kenya,404,2038,0.2356823,SSP1-2.6
KEN,Kenya,404,2039,0.2452511,SSP1-2.6
KEN,Kenya,404,2040,0.254647,SSP1-2.6
KEN,Kenya,404,2041,0.2638686,SSP1-2.6
KEN,Kenya,404,2042,0.2729147,SSP1-2.6
KEN,Kenya,404,2043,0.281784,SSP1-2.6
KEN,Kenya,404,2044,0.2904754,SSP1-2.6
KEN,Kenya,404,2045,0.29898759999999996,SSP1-2.6
KEN,Kenya,404,2046,0.3073194,SSP1-2.6
KEN,Kenya,404,2047,0.3154697,SSP1-2.6
KEN,Kenya,404,2048,0.3234374,SSP1-2.6
KEN,Kenya,404,2049,0.3312213,SSP1-2.6
KEN,Kenya,404,2050,0.3388202,SSP1-2.6
KEN,Kenya,404,2051,0.34623319999999996,SSP1-2.6
KEN,Kenya,404,2052,0.3534593,SSP1-2.6
KEN,Kenya,404,2053,0.3604972,SSP1-2.6
KEN,Kenya,404,2054,0.3673462,SSP1-2.6
KEN,Kenya,404,2055,0.3740051,SSP1-2.6
KEN,Kenya,404,2056,0.380473,SSP1-2.6
KEN,Kenya,404,2057,0.3867489,SSP1-2.6
KEN,Kenya,404,2058,0.392832,SSP1-2.6
KEN,Kenya,404,2059,0.3987213,SSP1-2.6
KEN,Kenya,404,2060,0.4044161,SSP1-2.6
KEN,Kenya,404,2061,0.4099154,SSP1-2.6
KEN,Kenya,404,2062,0.4152185,SSP1-2.6
KEN,Kenya,404,2063,0.4203246,SSP1-2.6
KEN,Kenya,404,2064,0.4252329,SSP1-2.6
KEN,Kenya,404,2065,0.42994269999999996,SSP1-2.6
KEN,Kenya,404,2066,0.43445330000000004,SSP1-2.6
KEN,Kenya,404,2067,0.438764,SSP1-2.6
KEN,Kenya,404,2068,0.4428743,SSP1-2.6
KEN,Kenya,404,2069,0.4467833,SSP1-2.6
KEN,Kenya,404,2070,0.45049069999999997,SSP1-2.6
KEN,Kenya,404,2071,0.4539957,SSP1-2.6
KEN,Kenya,404,2072,0.45729810000000004,SSP1-2.6
KEN,Kenya,404,2073,0.460397,SSP1-2.6
KEN,Kenya,404,2074,0.46329220000000004,SSP1-2.6
KEN,Kenya,404,2075,0.4659832,SSP1-2.6
KEN,Kenya,404,2076,0.46846959999999,SSP1-2.6
KEN,Kenya,404,2077,0.470751,SSP1-2.6
KEN,Kenya,404,2078,0.4728271,SSP1-2.6
KEN,Kenya,404,2079,0.47469749999999994,SSP1-2.6
KEN,Kenya,404,2080,0.47636199999999995,SSP1-2.6
KEN,Kenya,404,2081,0.4778203,SSP1-2.6
KEN,Kenya,404,2082,0.4790722,SSP1-2.6
KEN,Kenya,404,2083,0.48011749999999,SSP1-2.6
KEN,Kenya,404,2084,0.480956,SSP1-2.6
KEN,Kenya,404,2085,0.4815876,SSP1-2.6
KEN,Kenya,404,2086,0.4820123,SSP1-2.6
KEN,Kenya,404,2087,0.48223,SSP1-2.6
KEN,Kenya,404,2088,0.4822405,SSP1-2.6
KEN,Kenya,404,2089,0.482044,SSP1-2.6
KEN,Kenya,404,2090,0.48164039999999997,SSP1-2.6
KEN,Kenya,404,2091,0.4810297,SSP1-2.6
KEN,Kenya,404,2092,0.48021230000000004,SSP1-2.6
KEN,Kenya,404,2093,0.479188,SSP1-2.6
KEN,Kenya,404,2094,0.47795709999999997,SSP1-2.6
KEN,Kenya,404,2095,0.4765198,SSP1-2.6
KEN,Kenya,404,2096,0.4748763,SSP1-2.6
KEN,Kenya,404,2097,0.4730268,SSP1-2.6
KEN,Kenya,404,2098,0.4709716,SSP1-2.6
KEN,Kenya,404,2099,0.4687111,SSP1-2.6
KEN,Kenya,404,2100,0.46624549999999,SSP1-2.6
KEN,Kenya,404,2023,-0.0043339,SSP2-4.5
KEN,Kenya,404,2024,-0.0050698,SSP2-4.5
KEN,Kenya,404,2025,-0.0058099,SSP2-4.5
KEN,Kenya,404,2026,-0.0065527,SSP2-4.5
KEN,Kenya,404,2027,-0.007297,SSP2-4.5
KEN,Kenya,404,2028,-0.0080425,SSP2-4.5
KEN,Kenya,404,2029,-0.0087888,SSP2-4.5
KEN,Kenya,404,2030,-0.0095359,SSP2-4.5
KEN,Kenya,404,2031,-0.01028349999999,SSP2-4.5
KEN,Kenya,404,2032,-0.0110316,SSP2-4.5
KEN,Kenya,404,2033,-0.0117803,SSP2-4.5
KEN,Kenya,404,2034,-0.0125294,SSP2-4.5
KEN,Kenya,404,2035,-0.013278999999989998,SSP2-4.5
KEN,Kenya,404,2036,-0.0140291,SSP2-4.5
KEN,Kenya,404,2037,-0.0147796,SSP2-4.5
KEN,Kenya,404,2038,-0.015530599999999999,SSP2-4.5
KEN,Kenya,404,2039,-0.0162821,SSP2-4.5
