iso,country,country-code,year,gdp_per_c
BRN,Brunei Darussalam,096,2023,0.0030865
BRN,Brunei Darussalam,096,2024,0.0036071000000000002
BRN,Brunei Darussalam,096,2025,0.0041296
BRN,Brunei Darussalam,096,2026,0.0046528
BRN,Brunei Darussalam,096,2027,0.0051762
BRN,Brunei Darussalam,096,2028,0.0056992
BRN,Brunei Darussalam,096,2029,0.0062217
BRN,Brunei Darussalam,096,2030,0.0067436
BRN,Brunei Darussalam,096,2031,0.0072647
BRN,Brunei Darussalam,096,2032,0.0077852
BRN,Brunei Darussalam,096,2033,0.0083048
BRN,Brunei Darussalam,096,2034,0.0088237
BRN,Brunei Darussalam,096,2035,0.0093418
BRN,Brunei Darussalam,096,2036,0.009859199999999999
BRN,Brunei Darussalam,096,2037,0.0103757
BRN,Brunei Darussalam,096,2038,0.0108915
BRN,Brunei Darussalam,096,2039,0.0114064
BRN,Brunei Darussalam,096,2040,0.0119206
BRN,Brunei Darussalam,096,2041,0.012433900000000001
BRN,Brunei Darussalam,096,2042,0.0129465
BRN,Brunei Darussalam,096,2043,0.0134583
BRN,Brunei Darussalam,096,2044,0.0139693
BRN,Brunei Darussalam,096,2045,0.0144795
BRN,Brunei Darussalam,096,2046,0.0149889
BRN,Brunei Darussalam,096,2047,0.0154975
BRN,Brunei Darussalam,096,2048,0.0160053
BRN,Brunei Darussalam,096,2049,0.0165124
BRN,Brunei Darussalam,096,2050,0.01701859999999
BRN,Brunei Darussalam,096,2051,0.017524
BRN,Brunei Darussalam,096,2052,0.0180286
BRN,Brunei Darussalam,096,2053,0.0185325
BRN,Brunei Darussalam,096,2054,0.0190355
BRN,Brunei Darussalam,096,2055,0.019537699999999998
BRN,Brunei Darussalam,096,2056,0.0200392
BRN,Brunei Darussalam,096,2057,0.0205398
BRN,Brunei Darussalam,096,2058,0.02103959999999
BRN,Brunei Darussalam,096,2059,0.021538699999999997
BRN,Brunei Darussalam,096,2060,0.022036899999999998
BRN,Brunei Darussalam,096,2061,0.0225344
BRN,Brunei Darussalam,096,2062,0.0230311
BRN,Brunei Darussalam,096,2063,0.0235269
BRN,Brunei Darussalam,096,2064,0.02402189999999
BRN,Brunei Darussalam,096,2065,0.0245162
BRN,Brunei Darussalam,096,2066,0.0250096
BRN,Brunei Darussalam,096,2067,0.0255022
BRN,Brunei Darussalam,096,2068,0.02599409999999
BRN,Brunei Darussalam,096,2069,0.026485099999999998
BRN,Brunei Darussalam,096,2070,0.026975399999999997
BRN,Brunei Darussalam,096,2071,0.0274648
BRN,Brunei Darussalam,096,2072,0.0279534
BRN,Brunei Darussalam,096,2073,0.028441300000000003
BRN,Brunei Darussalam,096,2074,0.028928299999999997
BRN,Brunei Darussalam,096,2075,0.0294145
BRN,Brunei Darussalam,096,2076,0.0298999
BRN,Brunei Darussalam,096,2077,0.03038449999999
BRN,Brunei Darussalam,096,2078,0.0308683
BRN,Brunei Darussalam,096,2079,0.03135129999999
BRN,Brunei Darussalam,096,2080,0.0318335
BRN,Brunei Darussalam,096,2081,0.0323149
BRN,Brunei Darussalam,096,2082,0.032795399999999995
BRN,Brunei Darussalam,096,2083,0.03327519999999
BRN,Brunei Darussalam,096,2084,0.0337542
BRN,Brunei Darussalam,096,2085,0.0342323
BRN,Brunei Darussalam,096,2086,0.034709699999999996
BRN,Brunei Darussalam,096,2087,0.0351862
BRN,Brunei Darussalam,096,2088,0.0356619
BRN,Brunei Darussalam,096,2089,0.0361368
BRN,Brunei Darussalam,096,2090,0.036611
BRN,Brunei Darussalam,096,2091,0.0370843
BRN,Brunei Darussalam,096,2092,0.0375567
BRN,Brunei Darussalam,096,2093,0.0380284
BRN,Brunei Darussalam,096,2094,0.0384993
BRN,Brunei Darussalam,096,2095,0.0389693
BRN,Brunei Darussalam,096,2096,0.0394386
BRN,Brunei Darussalam,096,2097,0.03990699999999
BRN,Brunei Darussalam,096,2098,0.04037459999999
BRN,Brunei Darussalam,096,2099,0.0408414
BRN,Brunei Darussalam,096,2100,0.0413074
