iso,country,country-code,year,gdp_per_c,Scenario
TZA,Tanzania,834,2023,0.0130754,SSP1-2.6
TZA,Tanzania,834,2024,0.0152482,SSP1-2.6
TZA,Tanzania,834,2025,0.0174189,SSP1-2.6
TZA,Tanzania,834,2026,0.0195824,SSP1-2.6
TZA,Tanzania,834,2027,0.0217357,SSP1-2.6
TZA,Tanzania,834,2028,0.0238773,SSP1-2.6
TZA,Tanzania,834,2029,0.0260061,SSP1-2.6
TZA,Tanzania,834,2030,0.0281216,SSP1-2.6
TZA,Tanzania,834,2031,0.0302236,SSP1-2.6
TZA,Tanzania,834,2032,0.0323118,SSP1-2.6
TZA,Tanzania,834,2033,0.0343862,SSP1-2.6
TZA,Tanzania,834,2034,0.036446599999999996,SSP1-2.6
TZA,Tanzania,834,2035,0.038493,SSP1-2.6
TZA,Tanzania,834,2036,0.0405253,SSP1-2.6
TZA,Tanzania,834,2037,0.0425435,SSP1-2.6
TZA,Tanzania,834,2038,0.0445477,SSP1-2.6
TZA,Tanzania,834,2039,0.0465377,SSP1-2.6
TZA,Tanzania,834,2040,0.04851359999999,SSP1-2.6
TZA,Tanzania,834,2041,0.0504753,SSP1-2.6
TZA,Tanzania,834,2042,0.0524228,SSP1-2.6
TZA,Tanzania,834,2043,0.054356100000000004,SSP1-2.6
TZA,Tanzania,834,2044,0.0562751,SSP1-2.6
TZA,Tanzania,834,2045,0.05817990000000001,SSP1-2.6
TZA,Tanzania,834,2046,0.060070399999999996,SSP1-2.6
TZA,Tanzania,834,2047,0.06194659999999,SSP1-2.6
TZA,Tanzania,834,2048,0.0638084,SSP1-2.6
TZA,Tanzania,834,2049,0.065656,SSP1-2.6
TZA,Tanzania,834,2050,0.0674891,SSP1-2.6
TZA,Tanzania,834,2051,0.06930789999999999,SSP1-2.6
TZA,Tanzania,834,2052,0.0711123,SSP1-2.6
TZA,Tanzania,834,2053,0.0729023,SSP1-2.6
TZA,Tanzania,834,2054,0.0746778,SSP1-2.6
TZA,Tanzania,834,2055,0.0764388,SSP1-2.6
TZA,Tanzania,834,2056,0.0781854,SSP1-2.6
TZA,Tanzania,834,2057,0.0799174,SSP1-2.6
TZA,Tanzania,834,2058,0.0816349,SSP1-2.6
TZA,Tanzania,834,2059,0.08333789999999999,SSP1-2.6
TZA,Tanzania,834,2060,0.0850264,SSP1-2.6
TZA,Tanzania,834,2061,0.08670019999999999,SSP1-2.6
TZA,Tanzania,834,2062,0.08835949999999,SSP1-2.6
TZA,Tanzania,834,2063,0.09000419999999999,SSP1-2.6
TZA,Tanzania,834,2064,0.0916342,SSP1-2.6
TZA,Tanzania,834,2065,0.0932495,SSP1-2.6
TZA,Tanzania,834,2066,0.09485019999999,SSP1-2.6
TZA,Tanzania,834,2067,0.0964362,SSP1-2.6
TZA,Tanzania,834,2068,0.0980075,SSP1-2.6
TZA,Tanzania,834,2069,0.0995641,SSP1-2.6
TZA,Tanzania,834,2070,0.101106,SSP1-2.6
TZA,Tanzania,834,2071,0.10263309999999999,SSP1-2.6
TZA,Tanzania,834,2072,0.1041454,SSP1-2.6
TZA,Tanzania,834,2073,0.1056429,SSP1-2.6
TZA,Tanzania,834,2074,0.1071256,SSP1-2.6
TZA,Tanzania,834,2075,0.1085935,SSP1-2.6
TZA,Tanzania,834,2076,0.11004649999999999,SSP1-2.6
TZA,Tanzania,834,2077,0.11148469999999999,SSP1-2.6
TZA,Tanzania,834,2078,0.112908,SSP1-2.6
TZA,Tanzania,834,2079,0.1143165,SSP1-2.6
TZA,Tanzania,834,2080,0.11570999999998999,SSP1-2.6
TZA,Tanzania,834,2081,0.11708860000000001,SSP1-2.6
TZA,Tanzania,834,2082,0.1184522,SSP1-2.6
TZA,Tanzania,834,2083,0.119801,SSP1-2.6
TZA,Tanzania,834,2084,0.1211347,SSP1-2.6
TZA,Tanzania,834,2085,0.12245349999999999,SSP1-2.6
TZA,Tanzania,834,2086,0.1237573,SSP1-2.6
TZA,Tanzania,834,2087,0.125046,SSP1-2.6
TZA,Tanzania,834,2088,0.1263198,SSP1-2.6
TZA,Tanzania,834,2089,0.1275785,SSP1-2.6
TZA,Tanzania,834,2090,0.1288221,SSP1-2.6
TZA,Tanzania,834,2091,0.1300507,SSP1-2.6
TZA,Tanzania,834,2092,0.1312642,SSP1-2.6
TZA,Tanzania,834,2093,0.13246259999999999,SSP1-2.6
TZA,Tanzania,834,2094,0.1336458,SSP1-2.6
TZA,Tanzania,834,2095,0.13481399999999,SSP1-2.6
TZA,Tanzania,834,2096,0.135967,SSP1-2.6
TZA,Tanzania,834,2097,0.1371049,SSP1-2.6
TZA,Tanzania,834,2098,0.1382276,SSP1-2.6
TZA,Tanzania,834,2099,0.1393351,SSP1-2.6
TZA,Tanzania,834,2100,0.14042749999999998,SSP1-2.6
TZA,Tanzania,834,2023,-0.0457918,SSP2-4.5
TZA,Tanzania,834,2024,-0.0539849,SSP2-4.5
TZA,Tanzania,834,2025,-0.0623511,SSP2-4.5
TZA,Tanzania,834,2026,-0.0708737,SSP2-4.5
TZA,Tanzania,834,2027,-0.079543,SSP2-4.5
TZA,Tanzania,834,2028,-0.0883529,SSP2-4.5
TZA,Tanzania,834,2029,-0.09729979999999999,SSP2-4.5
TZA,Tanzania,834,2030,-0.1063811,SSP2-4.5
TZA,Tanzania,834,2031,-0.11559490000000001,SSP2-4.5
TZA,Tanzania,834,2032,-0.1249398,SSP2-4.5
TZA,Tanzania,834,2033,-0.13441439999999,SSP2-4.5
TZA,Tanzania,834,2034,-0.1440178,SSP2-4.5
TZA,Tanzania,834,2035,-0.1537487,SSP2-4.5
TZA,Tanzania,834,2036,-0.1636061,SSP2-4.5
TZA,Tanzania,834,2037,-0.173589,SSP2-4.5
TZA,Tanzania,834,2038,-0.1836965,SSP2-4.5
TZA,Tanzania,834,2039,-0.1939273,SSP2-4.5
TZA,Tanzania,834,2040,-0.20428059999999998,SSP2-4.5
TZA,Tanzania,834,2041,-0.21475529999999998,SSP2-4.5
TZA,Tanzania,834,2042,-0.2253503,SSP2-4.5
TZA,Tanzania,834,2043,-0.2360645,SSP2-4.5
