iso,country,country-code,year,gdp_per_c,Scenario
AGO,Angola,024,2023,0.0514287,SSP1-2.6
AGO,Angola,024,2024,0.0599391,SSP1-2.6
AGO,Angola,024,2025,0.0684295,SSP1-2.6
AGO,Angola,024,2026,0.0768791,SSP1-2.6
AGO,Angola,024,2027,0.0852761,SSP1-2.6
AGO,Angola,024,2028,0.09361359999999999,SSP1-2.6
AGO,Angola,024,2029,0.1018878,SSP1-2.6
AGO,Angola,024,2030,0.110096,SSP1-2.6
AGO,Angola,024,2031,0.1182368,SSP1-2.6
AGO,Angola,024,2032,0.126309,SSP1-2.6
AGO,Angola,024,2033,0.1343119,SSP1-2.6
AGO,Angola,024,2034,0.1422448,SSP1-2.6
AGO,Angola,024,2035,0.1501072,SSP1-2.6
AGO,Angola,024,2036,0.1578988,SSP1-2.6
AGO,Angola,024,2037,0.16561889999999999,SSP1-2.6
AGO,Angola,024,2038,0.1732672,SSP1-2.6
AGO,Angola,024,2039,0.18084339999999,SSP1-2.6
AGO,Angola,024,2040,0.1883469,SSP1-2.6
AGO,Angola,024,2041,0.19577750000000002,SSP1-2.6
AGO,Angola,024,2042,0.2031346,SSP1-2.6
AGO,Angola,024,2043,0.2104179,SSP1-2.6
AGO,Angola,024,2044,0.21762699999999,SSP1-2.6
AGO,Angola,024,2045,0.2247616,SSP1-2.6
AGO,Angola,024,2046,0.2318213,SSP1-2.6
AGO,Angola,024,2047,0.2388056,SSP1-2.6
AGO,Angola,024,2048,0.2457142,SSP1-2.6
AGO,Angola,024,2049,0.2525467,SSP1-2.6
AGO,Angola,024,2050,0.2593029,SSP1-2.6
AGO,Angola,024,2051,0.2659822,SSP1-2.6
AGO,Angola,024,2052,0.2725844,SSP1-2.6
AGO,Angola,024,2053,0.279109,SSP1-2.6
AGO,Angola,024,2054,0.28555579999999997,SSP1-2.6
AGO,Angola,024,2055,0.29192419999999997,SSP1-2.6
AGO,Angola,024,2056,0.2982141,SSP1-2.6
AGO,Angola,024,2057,0.3044251,SSP1-2.6
AGO,Angola,024,2058,0.3105568,SSP1-2.6
AGO,Angola,024,2059,0.31660889999999997,SSP1-2.6
AGO,Angola,024,2060,0.322581,SSP1-2.6
AGO,Angola,024,2061,0.3284729,SSP1-2.6
AGO,Angola,024,2062,0.33428409999999,SSP1-2.6
AGO,Angola,024,2063,0.3400143,SSP1-2.6
AGO,Angola,024,2064,0.3456632,SSP1-2.6
AGO,Angola,024,2065,0.3512306,SSP1-2.6
AGO,Angola,024,2066,0.35671609999999,SSP1-2.6
AGO,Angola,024,2067,0.3621193,SSP1-2.6
AGO,Angola,024,2068,0.36744,SSP1-2.6
AGO,Angola,024,2069,0.3726778,SSP1-2.6
AGO,Angola,024,2070,0.3778325,SSP1-2.6
AGO,Angola,024,2071,0.3829038,SSP1-2.6
AGO,Angola,024,2072,0.3878914,SSP1-2.6
AGO,Angola,024,2073,0.39279500000000006,SSP1-2.6
AGO,Angola,024,2074,0.3976143,SSP1-2.6
AGO,Angola,024,2075,0.402349,SSP1-2.6
AGO,Angola,024,2076,0.40699889999999,SSP1-2.6
AGO,Angola,024,2077,0.4115636,SSP1-2.6
AGO,Angola,024,2078,0.4160429,SSP1-2.6
AGO,Angola,024,2079,0.42043669999999994,SSP1-2.6
AGO,Angola,024,2080,0.42474449999999997,SSP1-2.6
AGO,Angola,024,2081,0.42896619999999996,SSP1-2.6
AGO,Angola,024,2082,0.4331014,SSP1-2.6
AGO,Angola,024,2083,0.43714999999999,SSP1-2.6
AGO,Angola,024,2084,0.4411117,SSP1-2.6
AGO,Angola,024,2085,0.4449863,SSP1-2.6
AGO,Angola,024,2086,0.44877349999999994,SSP1-2.6
AGO,Angola,024,2087,0.4524732,SSP1-2.6
AGO,Angola,024,2088,0.456085,SSP1-2.6
AGO,Angola,024,2089,0.45960890000000004,SSP1-2.6
AGO,Angola,024,2090,0.4630445,SSP1-2.6
AGO,Angola,024,2091,0.4663918,SSP1-2.6
AGO,Angola,024,2092,0.4696503,SSP1-2.6
AGO,Angola,024,2093,0.47282009999999997,SSP1-2.6
AGO,Angola,024,2094,0.47590089999999996,SSP1-2.6
AGO,Angola,024,2095,0.4788924,SSP1-2.6
AGO,Angola,024,2096,0.4817946,SSP1-2.6
AGO,Angola,024,2097,0.4846072,SSP1-2.6
AGO,Angola,024,2098,0.48733,SSP1-2.6
AGO,Angola,024,2099,0.4899631,SSP1-2.6
AGO,Angola,024,2100,0.49250609999999995,SSP1-2.6
AGO,Angola,024,2023,-0.0322183,SSP2-4.5
AGO,Angola,024,2024,-0.0377489,SSP2-4.5
AGO,Angola,024,2025,-0.0433295,SSP2-4.5
AGO,Angola,024,2026,-0.048948000000000005,SSP2-4.5
AGO,Angola,024,2027,-0.0545974,SSP2-4.5
AGO,Angola,024,2028,-0.0602741,SSP2-4.5
AGO,Angola,024,2029,-0.0659757,SSP2-4.5
AGO,Angola,024,2030,-0.0717009,SSP2-4.5
AGO,Angola,024,2031,-0.0774489,SSP2-4.5
AGO,Angola,024,2032,-0.0832193,SSP2-4.5
