iso,country,country-code,year,gdp_per_c,Scenario
GBR,United Kingdom,826,2023,0.0194826,SSP1-2.6
GBR,United Kingdom,826,2024,0.0226852,SSP1-2.6
GBR,United Kingdom,826,2025,0.0258737,SSP1-2.6
GBR,United Kingdom,826,2026,0.0290403,SSP1-2.6
GBR,United Kingdom,826,2027,0.03218059999999,SSP1-2.6
GBR,United Kingdom,826,2028,0.0352921,SSP1-2.6
GBR,United Kingdom,826,2029,0.0383734,SSP1-2.6
GBR,United Kingdom,826,2030,0.0414237,SSP1-2.6
GBR,United Kingdom,826,2031,0.0444424,SSP1-2.6
GBR,United Kingdom,826,2032,0.04742919999999,SSP1-2.6
GBR,United Kingdom,826,2033,0.050384,SSP1-2.6
GBR,United Kingdom,826,2034,0.0533066,SSP1-2.6
GBR,United Kingdom,826,2035,0.056197,SSP1-2.6
GBR,United Kingdom,826,2036,0.059055,SSP1-2.6
GBR,United Kingdom,826,2037,0.0618807,SSP1-2.6
GBR,United Kingdom,826,2038,0.0646738,SSP1-2.6
GBR,United Kingdom,826,2039,0.06743449999998999,SSP1-2.6
GBR,United Kingdom,826,2040,0.0701626,SSP1-2.6
GBR,United Kingdom,826,2041,0.0728582,SSP1-2.6
GBR,United Kingdom,826,2042,0.0755211,SSP1-2.6
GBR,United Kingdom,826,2043,0.07815129999999999,SSP1-2.6
GBR,United Kingdom,826,2044,0.0807488,SSP1-2.6
GBR,United Kingdom,826,2045,0.08331359999999999,SSP1-2.6
GBR,United Kingdom,826,2046,0.0858455,SSP1-2.6
GBR,United Kingdom,826,2047,0.0883446,SSP1-2.6
GBR,United Kingdom,826,2048,0.09081079999998999,SSP1-2.6
GBR,United Kingdom,826,2049,0.093244,SSP1-2.6
GBR,United Kingdom,826,2050,0.0956443,SSP1-2.6
GBR,United Kingdom,826,2051,0.0980116,SSP1-2.6
GBR,United Kingdom,826,2052,0.1003458,SSP1-2.6
GBR,United Kingdom,826,2053,0.102647,SSP1-2.6
GBR,United Kingdom,826,2054,0.104915,SSP1-2.6
GBR,United Kingdom,826,2055,0.10714979999999999,SSP1-2.6
GBR,United Kingdom,826,2056,0.1093515,SSP1-2.6
GBR,United Kingdom,826,2057,0.1115199,SSP1-2.6
GBR,United Kingdom,826,2058,0.113655,SSP1-2.6
GBR,United Kingdom,826,2059,0.1157568,SSP1-2.6
GBR,United Kingdom,826,2060,0.1178253,SSP1-2.6
GBR,United Kingdom,826,2061,0.1198604,SSP1-2.6
GBR,United Kingdom,826,2062,0.12186199999999998,SSP1-2.6
GBR,United Kingdom,826,2063,0.1238303,SSP1-2.6
GBR,United Kingdom,826,2064,0.12576509999999,SSP1-2.6
GBR,United Kingdom,826,2065,0.12766629999999998,SSP1-2.6
GBR,United Kingdom,826,2066,0.12953409999999999,SSP1-2.6
GBR,United Kingdom,826,2067,0.13136819999999,SSP1-2.6
GBR,United Kingdom,826,2068,0.1331688,SSP1-2.6
GBR,United Kingdom,826,2069,0.13493569999999,SSP1-2.6
GBR,United Kingdom,826,2070,0.13666889999999998,SSP1-2.6
GBR,United Kingdom,826,2071,0.1383685,SSP1-2.6
GBR,United Kingdom,826,2072,0.1400343,SSP1-2.6
GBR,United Kingdom,826,2073,0.1416664,SSP1-2.6
GBR,United Kingdom,826,2074,0.1432647,SSP1-2.6
GBR,United Kingdom,826,2075,0.1448293,SSP1-2.6
GBR,United Kingdom,826,2076,0.14635999999999,SSP1-2.6
GBR,United Kingdom,826,2077,0.1478568,SSP1-2.6
GBR,United Kingdom,826,2078,0.1493198,SSP1-2.6
GBR,United Kingdom,826,2079,0.15074889999999,SSP1-2.6
GBR,United Kingdom,826,2080,0.15214409999999998,SSP1-2.6
GBR,United Kingdom,826,2081,0.1535053,SSP1-2.6
GBR,United Kingdom,826,2082,0.15483249999999998,SSP1-2.6
GBR,United Kingdom,826,2083,0.15612569999999998,SSP1-2.6
GBR,United Kingdom,826,2084,0.1573849,SSP1-2.6
GBR,United Kingdom,826,2085,0.1586101,SSP1-2.6
GBR,United Kingdom,826,2086,0.1598012,SSP1-2.6
GBR,United Kingdom,826,2087,0.1609583,SSP1-2.6
GBR,United Kingdom,826,2088,0.16208119999999998,SSP1-2.6
GBR,United Kingdom,826,2089,0.16317009999999998,SSP1-2.6
GBR,United Kingdom,826,2090,0.1642248,SSP1-2.6
GBR,United Kingdom,826,2091,0.16524529999999998,SSP1-2.6
GBR,United Kingdom,826,2092,0.16623169999999998,SSP1-2.6
GBR,United Kingdom,826,2093,0.167184,SSP1-2.6
GBR,United Kingdom,826,2094,0.168102,SSP1-2.6
GBR,United Kingdom,826,2095,0.1689857,SSP1-2.6
GBR,United Kingdom,826,2096,0.16983529999999,SSP1-2.6
GBR,United Kingdom,826,2097,0.17065059999999999,SSP1-2.6
GBR,United Kingdom,826,2098,0.17143159999999,SSP1-2.6
GBR,United Kingdom,826,2099,0.1721784,SSP1-2.6
GBR,United Kingdom,826,2100,0.17289089999999002,SSP1-2.6
GBR,United Kingdom,826,2023,-0.0145738,SSP2-4.5
GBR,United Kingdom,826,2024,-0.0170927,SSP2-4.5
GBR,United Kingdom,826,2025,-0.0196398,SSP2-4.5
GBR,United Kingdom,826,2026,-0.0222094,SSP2-4.5
GBR,United Kingdom,826,2027,-0.024798700000000003,SSP2-4.5
GBR,United Kingdom,826,2028,-0.0274059,SSP2-4.5
GBR,United Kingdom,826,2029,-0.030029999999999998,SSP2-4.5
GBR,United Kingdom,826,2030,-0.0326705,SSP2-4.5
GBR,United Kingdom,826,2031,-0.0353271,SSP2-4.5
GBR,United Kingdom,826,2032,-0.037999399999999996,SSP2-4.5
GBR,United Kingdom,826,2033,-0.0406875,SSP2-4.5
GBR,United Kingdom,826,2034,-0.0433912,SSP2-4.5
GBR,United Kingdom,826,2035,-0.0461106,SSP2-4.5
GBR,United Kingdom,826,2036,-0.04884539999999,SSP2-4.5
GBR,United Kingdom,826,2037,-0.0515958,SSP2-4.5
GBR,United Kingdom,826,2038,-0.054361700000000006,SSP2-4.5
GBR,United Kingdom,826,2039,-0.057143099999999995,SSP2-4.5
GBR,United Kingdom,826,2040,-0.059939900000000004,SSP2-4.5
GBR,United Kingdom,826,2041,-0.0627521,SSP2-4.5
GBR,United Kingdom,826,2042,-0.0655798,SSP2-4.5
GBR,United Kingdom,826,2043,-0.0684228,SSP2-4.5
GBR,United Kingdom,826,2044,-0.07128119999999999,SSP2-4.5
GBR,United Kingdom,826,2045,-0.0741549,SSP2-4.5
GBR,United Kingdom,826,2046,-0.07704389999998999,SSP2-4.5
GBR,United Kingdom,826,2047,-0.0799482,SSP2-4.5
GBR,United Kingdom,826,2048,-0.0828678,SSP2-4.5
GBR,United Kingdom,826,2049,-0.0858026,SSP2-4.5
GBR,United Kingdom,826,2050,-0.0887526,SSP2-4.5
GBR,United Kingdom,826,2051,-0.09171789999999999,SSP2-4.5
GBR,United Kingdom,826,2052,-0.0946983,SSP2-4.5
GBR,United Kingdom,826,2053,-0.09769379999999998,SSP2-4.5
GBR,United Kingdom,826,2054,-0.1007045,SSP2-4.5
GBR,United Kingdom,826,2055,-0.10373030000000001,SSP2-4.5
GBR,United Kingdom,826,2056,-0.10677109999999002,SSP2-4.5
GBR,United Kingdom,826,2057,-0.10982710000000001,SSP2-4.5
GBR,United Kingdom,826,2058,-0.112898,SSP2-4.5
GBR,United Kingdom,826,2059,-0.1159839,SSP2-4.5
GBR,United Kingdom,826,2060,-0.1190849,SSP2-4.5
GBR,United Kingdom,826,2061,-0.12220079999999998,SSP2-4.5
GBR,United Kingdom,826,2062,-0.1253316,SSP2-4.5
GBR,United Kingdom,826,2063,-0.12847739999999,SSP2-4.5
GBR,United Kingdom,826,2064,-0.131638,SSP2-4.5
GBR,United Kingdom,826,2065,-0.1348135,SSP2-4.5
GBR,United Kingdom,826,2066,-0.1380039,SSP2-4.5
GBR,United Kingdom,826,2067,-0.141209,SSP2-4.5
GBR,United Kingdom,826,2068,-0.1444289,SSP2-4.5
